r,t,y,AnnualFixedOperatingCost
RE1,PHL_TRA_RAILF_LIQ,2036,2.9243
RE1,PHL_TRA_RAILF_LIQ,2037,3.1201
RE1,PHL_TRA_RAILF_LIQ,2038,3.3162
RE1,PHL_TRA_RAILF_LIQ,2039,3.7518
RE1,PHL_TRA_RAILF_LIQ,2040,4.32
RE1,PHL_TRA_RAILF_LIQ,2041,4.56
RE1,PHL_TRA_RAILF_LIQ,2042,5.04
RE1,PHL_TRA_RAILF_LIQ,2043,5.52
RE1,PHL_TRA_RAILF_LIQ,2044,5.76
RE1,PHL_TRA_RAILF_LIQ,2045,6.24
RE1,PHL_TRA_RAILF_LIQ,2046,6.72
RE1,PHL_TRA_RAILF_LIQ,2047,7.2
RE1,PHL_TRA_RAILF_LIQ,2048,7.68
RE1,PHL_TRA_RAILF_LIQ,2049,8.16
RE1,PHL_TRA_RAILF_LIQ,2050,8.64
RE1,PHL_TRA_RAILF_LIQ,2051,9.36
RE1,PHL_TRA_RAILF_LIQ,2052,9.84
RE1,PHL_TRA_RAILF_LIQ,2053,10.56
RE1,PHL_TRA_RAILF_ELE,2020,0.48
RE1,PHL_TRA_RAILF_ELE,2021,0.48
RE1,PHL_TRA_RAILF_ELE,2022,0.48
RE1,PHL_TRA_RAILF_ELE,2023,0.48
RE1,PHL_TRA_RAILF_ELE,2024,0.48
RE1,PHL_TRA_RAILF_ELE,2025,0.48
RE1,PHL_TRA_RAILF_ELE,2026,0.48
RE1,PHL_TRA_RAILF_ELE,2027,0.48
RE1,PHL_TRA_RAILF_ELE,2028,0.48
RE1,PHL_TRA_RAILF_ELE,2029,0.456
RE1,PHL_TRA_RAILF_ELE,2030,0.456
RE1,PHL_TRA_RAILF_ELE,2031,0.456
RE1,PHL_TRA_RAILF_ELE,2032,0.456
RE1,PHL_TRA_RAILF_ELE,2033,0.456
RE1,PHL_TRA_RAILF_ELE,2034,0.456
RE1,PHL_TRA_RAILF_ELE,2035,0.456
RE1,PHL_TRA_RAILF_ELE,2036,0.456
RE1,PHL_TRA_RAILF_ELE,2037,0.456
RE1,PHL_TRA_RAILF_ELE,2038,0.456
RE1,PHL_TRA_RAILF_ELE,2039,0.456
RE1,PHL_TRA_RAILF_ELE,2040,0
RE1,PHL_TRA_RAILF_ELE,2041,0
RE1,PHL_TRA_RAILF_ELE,2042,0
RE1,PHL_TRA_RAILF_ELE,2043,0
RE1,PHL_TRA_RAILF_ELE,2044,0
RE1,PHL_TRA_RAILF_ELE,2045,0
RE1,PHL_TRA_RAILF_ELE,2046,0
RE1,PHL_TRA_RAILF_ELE,2047,0
RE1,PHL_TRA_RAILF_ELE,2048,0
RE1,PHL_TRA_RAILF_ELE,2049,0
RE1,PHL_TRA_RAILF_ELE,2050,0
RE1,PHL_TRA_RAILF_ELE,2051,0
RE1,PHL_TRA_RAILF_ELE,2052,0
RE1,PHL_TRA_RAILF_ELE,2053,0
RE1,PHL_TRA_RAILP_H2,2020,0
RE1,PHL_TRA_RAILP_H2,2021,0
RE1,PHL_TRA_RAILP_H2,2022,0
RE1,PHL_TRA_RAILP_H2,2023,0
RE1,PHL_TRA_RAILP_H2,2024,0
RE1,PHL_TRA_RAILP_H2,2025,0
RE1,PHL_TRA_RAILP_H2,2026,0
RE1,PHL_TRA_RAILP_H2,2027,0
RE1,PHL_TRA_RAILP_H2,2028,0
RE1,PHL_TRA_RAILP_H2,2029,0
RE1,PHL_TRA_RAILP_H2,2030,0
RE1,PHL_TRA_RAILP_H2,2031,0
RE1,PHL_TRA_RAILP_H2,2032,0
RE1,PHL_TRA_RAILP_H2,2033,0
RE1,PHL_TRA_RAILP_H2,2034,0
RE1,PHL_TRA_RAILP_H2,2035,0
RE1,PHL_TRA_RAILP_H2,2036,0
RE1,PHL_TRA_RAILP_H2,2037,0
RE1,PHL_TRA_RAILP_H2,2038,0
RE1,PHL_TRA_RAILP_H2,2039,0
RE1,PHL_TRA_RAILP_H2,2040,0
RE1,PHL_TRA_RAILP_H2,2041,0
RE1,PHL_TRA_RAILP_H2,2042,0
RE1,PHL_TRA_RAILP_H2,2043,0
RE1,PHL_TRA_RAILP_H2,2044,0
RE1,PHL_TRA_RAILP_H2,2045,0
RE1,PHL_TRA_RAILP_H2,2046,0
RE1,PHL_TRA_RAILP_H2,2047,0
RE1,PHL_TRA_RAILP_H2,2048,0
RE1,PHL_TRA_RAILP_H2,2049,0
RE1,PHL_TRA_RAILP_H2,2050,0
RE1,PHL_TRA_RAILP_H2,2051,0
RE1,PHL_TRA_RAILP_H2,2052,0
RE1,PHL_TRA_RAILP_H2,2053,0
RE1,PHL_TRA_RAILP_LIQ,2020,0
RE1,PHL_TRA_RAILP_LIQ,2021,0
RE1,PHL_TRA_RAILP_LIQ,2022,0.24
RE1,PHL_TRA_RAILP_LIQ,2023,0.24
RE1,PHL_TRA_RAILP_LIQ,2024,0.48
RE1,PHL_TRA_RAILP_LIQ,2025,0.5135
RE1,PHL_TRA_RAILP_LIQ,2026,0.7535
RE1,PHL_TRA_RAILP_LIQ,2027,0.7535
RE1,PHL_TRA_RAILP_LIQ,2028,0.9935
RE1,PHL_TRA_RAILP_LIQ,2029,1.0159
RE1,PHL_TRA_RAILP_LIQ,2030,1.3196
RE1,PHL_TRA_RAILP_LIQ,2031,1.4959
RE1,PHL_TRA_RAILP_LIQ,2032,1.4959
RE1,PHL_TRA_RAILP_LIQ,2033,1.7677
RE1,PHL_TRA_RAILP_LIQ,2034,2.0077
RE1,PHL_TRA_RAILP_LIQ,2035,2.2477
RE1,PHL_TRA_RAILP_LIQ,2036,2.6843
RE1,PHL_TRA_RAILP_LIQ,2037,2.8801
RE1,PHL_TRA_RAILP_LIQ,2038,3.0762
RE1,PHL_TRA_RAILP_LIQ,2039,3.2718
RE1,PHL_TRA_RAILP_LIQ,2040,3.84
RE1,PHL_TRA_RAILP_LIQ,2041,4.32
RE1,PHL_TRA_RAILP_LIQ,2042,4.56
RE1,PHL_TRA_RAILP_LIQ,2043,4.8
RE1,PHL_TRA_RAILP_LIQ,2044,5.28
RE1,PHL_TRA_RAILP_LIQ,2045,5.52
RE1,PHL_TRA_RAILP_LIQ,2046,6
RE1,PHL_TRA_RAILP_LIQ,2047,6.48
RE1,PHL_TRA_RAILP_LIQ,2048,6.96
RE1,PHL_TRA_RAILP_LIQ,2049,7.44
RE1,PHL_TRA_RAILP_LIQ,2050,7.92
RE1,PHL_TRA_RAILP_LIQ,2051,8.4
RE1,PHL_TRA_RAILP_LIQ,2052,8.88
RE1,PHL_TRA_RAILP_LIQ,2053,9.6
RE1,PHL_TRA_RAILP_ELE,2020,0.48
RE1,PHL_TRA_RAILP_ELE,2021,0.48
RE1,PHL_TRA_RAILP_ELE,2022,0.48
RE1,PHL_TRA_RAILP_ELE,2023,0.48
RE1,PHL_TRA_RAILP_ELE,2024,0.48
RE1,PHL_TRA_RAILP_ELE,2025,0.48
RE1,PHL_TRA_RAILP_ELE,2026,0.48
RE1,PHL_TRA_RAILP_ELE,2027,0.48
RE1,PHL_TRA_RAILP_ELE,2028,0.48
RE1,PHL_TRA_RAILP_ELE,2029,0.456
RE1,PHL_TRA_RAILP_ELE,2030,0.456
RE1,PHL_TRA_RAILP_ELE,2031,0.456
RE1,PHL_TRA_RAILP_ELE,2032,0.456
RE1,PHL_TRA_RAILP_ELE,2033,0.456
RE1,PHL_TRA_RAILP_ELE,2034,0.456
RE1,PHL_TRA_RAILP_ELE,2035,0.456
RE1,PHL_TRA_RAILP_ELE,2036,0.456
RE1,PHL_TRA_RAILP_ELE,2037,0.456
RE1,PHL_TRA_RAILP_ELE,2038,0.456
RE1,PHL_TRA_RAILP_ELE,2039,0.456
RE1,PHL_TRA_RAILP_ELE,2040,0
RE1,PHL_TRA_RAILP_ELE,2041,0
RE1,PHL_TRA_RAILP_ELE,2042,0
RE1,PHL_TRA_RAILP_ELE,2043,0
RE1,PHL_TRA_RAILP_ELE,2044,0
RE1,PHL_TRA_RAILP_ELE,2045,0
RE1,PHL_TRA_RAILP_ELE,2046,0
RE1,PHL_TRA_RAILP_ELE,2047,0
RE1,PHL_TRA_RAILP_ELE,2048,0
RE1,PHL_TRA_RAILP_ELE,2049,0
RE1,PHL_TRA_RAILP_ELE,2050,0
RE1,PHL_TRA_RAILP_ELE,2051,0
RE1,PHL_TRA_RAILP_ELE,2052,0
RE1,PHL_TRA_RAILP_ELE,2053,0
RE1,PHL_TRA_AVI_LIQ,2020,210.93
RE1,PHL_TRA_AVI_LIQ,2021,219.474
RE1,PHL_TRA_AVI_LIQ,2022,228.552
RE1,PHL_TRA_AVI_LIQ,2023,237.63
RE1,PHL_TRA_AVI_LIQ,2024,246.975
RE1,PHL_TRA_AVI_LIQ,2025,256.053
RE1,PHL_TRA_AVI_LIQ,2026,268.335
RE1,PHL_TRA_AVI_LIQ,2027,280.3499
RE1,PHL_TRA_AVI_LIQ,2028,292.6319
RE1,PHL_TRA_AVI_LIQ,2029,304.9139
RE1,PHL_TRA_AVI_LIQ,2030,316.9289
RE1,PHL_TRA_AVI_LIQ,2031,333.2159
RE1,PHL_TRA_AVI_LIQ,2032,349.7699
RE1,PHL_TRA_AVI_LIQ,2033,366.0569
RE1,PHL_TRA_AVI_LIQ,2034,382.3439
RE1,PHL_TRA_AVI_LIQ,2035,398.6309
RE1,PHL_TRA_AVI_LIQ,2036,421.8599
RE1,PHL_TRA_AVI_LIQ,2037,445.0889
RE1,PHL_TRA_AVI_LIQ,2038,468.3179
RE1,PHL_TRA_AVI_LIQ,2039,514.7759
RE1,PHL_TRA_AVI_LIQ,2040,514.7759
RE1,PHL_TRA_AVI_LIQ,2041,547.6169
RE1,PHL_TRA_AVI_LIQ,2042,580.1909
RE1,PHL_TRA_AVI_LIQ,2043,613.0319
RE1,PHL_TRA_AVI_LIQ,2044,645.8729
RE1,PHL_TRA_AVI_LIQ,2045,678.7139
RE1,PHL_TRA_AVI_LIQ,2046,723.5699
RE1,PHL_TRA_AVI_LIQ,2047,768.4258
RE1,PHL_TRA_AVI_LIQ,2048,813.2818
RE1,PHL_TRA_AVI_LIQ,2049,927.0238
RE1,PHL_TRA_AVI_LIQ,2050,902.9938
RE1,PHL_TRA_AVI_LIQ,2051,961.4668
RE1,PHL_TRA_AVI_LIQ,2052,1019.9398
RE1,PHL_TRA_AVI_LIQ,2053,1078.4128
RE1,PHL_TRA_TRUL_ELE,2020,0
RE1,PHL_TRA_TRUL_ELE,2021,0
RE1,PHL_TRA_TRUL_ELE,2022,0
RE1,PHL_TRA_TRUL_ELE,2023,0
RE1,PHL_TRA_TRUL_ELE,2024,0
RE1,PHL_TRA_TRUL_ELE,2025,0
RE1,PHL_TRA_TRUL_ELE,2026,0
RE1,PHL_TRA_TRUL_ELE,2027,0
RE1,PHL_TRA_TRUL_ELE,2028,0
RE1,PHL_TRA_TRUL_ELE,2029,0
RE1,PHL_TRA_TRUL_ELE,2030,0
RE1,PHL_TRA_TRUL_ELE,2031,0
RE1,PHL_TRA_TRUL_ELE,2032,0
RE1,PHL_TRA_TRUL_ELE,2033,0
RE1,PHL_TRA_TRUL_ELE,2034,0
RE1,PHL_TRA_TRUL_ELE,2035,0
RE1,PHL_TRA_TRUL_ELE,2036,0
RE1,PHL_TRA_TRUL_ELE,2037,0
RE1,PHL_TRA_TRUL_ELE,2038,0
RE1,PHL_TRA_TRUL_ELE,2039,0
RE1,PHL_TRA_TRUL_ELE,2040,0
RE1,PHL_TRA_TRUL_ELE,2041,0
RE1,PHL_TRA_TRUL_ELE,2042,0
RE1,PHL_TRA_TRUL_ELE,2043,0
RE1,PHL_TRA_TRUL_ELE,2044,0
RE1,PHL_TRA_TRUL_ELE,2045,0
RE1,PHL_TRA_TRUL_ELE,2046,0
RE1,PHL_TRA_TRUL_ELE,2047,0
RE1,PHL_TRA_TRUL_ELE,2048,0
RE1,PHL_TRA_TRUL_ELE,2049,0
RE1,PHL_TRA_TRUL_ELE,2050,0
RE1,PHL_TRA_TRUL_ELE,2051,0
RE1,PHL_TRA_TRUL_ELE,2052,0
RE1,PHL_TRA_TRUL_ELE,2053,0
RE1,PHL_TRA_TRUL_PHEV,2020,0
RE1,PHL_TRA_TRUL_PHEV,2021,0
RE1,PHL_TRA_TRUL_PHEV,2022,0
RE1,PHL_TRA_TRUL_PHEV,2023,0
RE1,PHL_TRA_TRUL_PHEV,2024,0
RE1,PHL_TRA_TRUL_PHEV,2025,0
RE1,PHL_TRA_TRUL_PHEV,2026,0
RE1,PHL_TRA_TRUL_PHEV,2027,0
RE1,PHL_TRA_TRUL_PHEV,2028,0
RE1,PHL_TRA_TRUL_PHEV,2029,0
RE1,PHL_TRA_TRUL_PHEV,2030,0
RE1,PHL_TRA_TRUL_PHEV,2031,0
RE1,PHL_TRA_TRUL_PHEV,2032,0
RE1,PHL_TRA_TRUL_PHEV,2033,0
RE1,PHL_TRA_TRUL_PHEV,2034,0
RE1,PHL_TRA_TRUL_PHEV,2035,0
RE1,PHL_TRA_TRUL_PHEV,2036,0
RE1,PHL_TRA_TRUL_PHEV,2037,0
RE1,PHL_TRA_TRUL_PHEV,2038,0
RE1,PHL_TRA_TRUL_PHEV,2039,0
RE1,PHL_TRA_TRUL_PHEV,2040,0
RE1,PHL_TRA_TRUL_PHEV,2041,0
RE1,PHL_TRA_TRUL_PHEV,2042,0
RE1,PHL_TRA_TRUL_PHEV,2043,0
RE1,PHL_TRA_TRUL_PHEV,2044,0
RE1,PHL_TRA_TRUL_PHEV,2045,0
RE1,PHL_TRA_TRUL_PHEV,2046,0
RE1,PHL_TRA_TRUL_PHEV,2047,0
RE1,PHL_TRA_TRUL_PHEV,2048,0
RE1,PHL_TRA_TRUL_PHEV,2049,0
RE1,PHL_TRA_TRUL_PHEV,2050,0
RE1,PHL_TRA_TRUL_PHEV,2051,0
RE1,PHL_TRA_TRUL_PHEV,2052,0
RE1,PHL_TRA_TRUL_PHEV,2053,0
RE1,PHL_TRA_TRUL_LIQ,2020,210.6544
RE1,PHL_TRA_TRUL_LIQ,2021,223.198
RE1,PHL_TRA_TRUL_LIQ,2022,236.047
RE1,PHL_TRA_TRUL_LIQ,2023,248.9148
RE1,PHL_TRA_TRUL_LIQ,2024,261.8083
RE1,PHL_TRA_TRUL_LIQ,2025,274.7248
RE1,PHL_TRA_TRUL_LIQ,2026,290.5308
RE1,PHL_TRA_TRUL_LIQ,2027,306.3647
RE1,PHL_TRA_TRUL_LIQ,2028,322.233
RE1,PHL_TRA_TRUL_LIQ,2029,338.1138
RE1,PHL_TRA_TRUL_LIQ,2030,355.5867
RE1,PHL_TRA_TRUL_LIQ,2031,374.5716
RE1,PHL_TRA_TRUL_LIQ,2032,393.5869
RE1,PHL_TRA_TRUL_LIQ,2033,412.6198
RE1,PHL_TRA_TRUL_LIQ,2034,431.6671
RE1,PHL_TRA_TRUL_LIQ,2035,450.7163
RE1,PHL_TRA_TRUL_LIQ,2036,473.9148
RE1,PHL_TRA_TRUL_LIQ,2037,497.1173
RE1,PHL_TRA_TRUL_LIQ,2038,520.3405
RE1,PHL_TRA_TRUL_LIQ,2039,543.5626
RE1,PHL_TRA_TRUL_LIQ,2040,568.2525
RE1,PHL_TRA_TRUL_LIQ,2041,595.2899
RE1,PHL_TRA_TRUL_LIQ,2042,622.3124
RE1,PHL_TRA_TRUL_LIQ,2043,649.3386
RE1,PHL_TRA_TRUL_LIQ,2044,676.3581
RE1,PHL_TRA_TRUL_LIQ,2045,703.3703
RE1,PHL_TRA_TRUL_LIQ,2046,732.7411
RE1,PHL_TRA_TRUL_LIQ,2047,762.1155
RE1,PHL_TRA_TRUL_LIQ,2048,791.4833
RE1,PHL_TRA_TRUL_LIQ,2049,820.8445
RE1,PHL_TRA_TRUL_LIQ,2050,851.9296
RE1,PHL_TRA_TRUL_LIQ,2051,881.4611
RE1,PHL_TRA_TRUL_LIQ,2052,910.9827
RE1,PHL_TRA_TRUL_LIQ,2053,940.5044
RE1,PHL_TRA_TRUL_NG,2020,0
RE1,PHL_TRA_TRUL_NG,2021,0
RE1,PHL_TRA_TRUL_NG,2022,0
RE1,PHL_TRA_TRUL_NG,2023,0
RE1,PHL_TRA_TRUL_NG,2024,0
RE1,PHL_TRA_TRUL_NG,2025,0
RE1,PHL_TRA_TRUL_NG,2026,0
RE1,PHL_TRA_TRUL_NG,2027,0
RE1,PHL_TRA_TRUL_NG,2028,0
RE1,PHL_TRA_TRUL_NG,2029,0
RE1,PHL_TRA_TRUL_NG,2030,0
RE1,PHL_TRA_TRUL_NG,2031,0
RE1,PHL_TRA_TRUL_NG,2032,0
RE1,PHL_TRA_TRUL_NG,2033,0
RE1,PHL_TRA_TRUL_NG,2034,0
RE1,PHL_TRA_TRUL_NG,2035,0
RE1,PHL_TRA_TRUL_NG,2036,0
RE1,PHL_TRA_TRUL_NG,2037,0
RE1,PHL_TRA_TRUL_NG,2038,0
RE1,PHL_TRA_TRUL_NG,2039,0
RE1,PHL_TRA_TRUL_NG,2040,0
RE1,PHL_TRA_TRUL_NG,2041,0
RE1,PHL_TRA_TRUL_NG,2042,0
RE1,PHL_TRA_TRUL_NG,2043,0
RE1,PHL_TRA_TRUL_NG,2044,0
RE1,PHL_TRA_TRUL_NG,2045,0
RE1,PHL_TRA_TRUL_NG,2046,0
RE1,PHL_TRA_TRUL_NG,2047,0
RE1,PHL_TRA_TRUL_NG,2048,0
RE1,PHL_TRA_TRUL_NG,2049,0
RE1,PHL_TRA_TRUL_NG,2050,0
RE1,PHL_TRA_TRUL_NG,2051,0
RE1,PHL_TRA_TRUL_NG,2052,0
RE1,PHL_TRA_TRUL_NG,2053,0
RE1,PHL_TRA_TRUL_H2,2020,0
RE1,PHL_TRA_TRUL_H2,2021,0
RE1,PHL_TRA_TRUL_H2,2022,0
RE1,PHL_TRA_TRUL_H2,2023,0
RE1,PHL_TRA_TRUL_H2,2024,0
RE1,PHL_TRA_TRUL_H2,2025,0
RE1,PHL_TRA_TRUL_H2,2026,0
RE1,PHL_TRA_TRUL_H2,2027,0
RE1,PHL_TRA_TRUL_H2,2028,0
RE1,PHL_TRA_TRUL_H2,2029,0
RE1,PHL_TRA_TRUL_H2,2030,0
RE1,PHL_TRA_TRUL_H2,2031,0
RE1,PHL_TRA_TRUL_H2,2032,0
RE1,PHL_TRA_TRUL_H2,2033,0
RE1,PHL_TRA_TRUL_H2,2034,0
RE1,PHL_TRA_TRUL_H2,2035,0
RE1,PHL_TRA_TRUL_H2,2036,0
RE1,PHL_TRA_TRUL_H2,2037,0
RE1,PHL_TRA_TRUL_H2,2038,0
RE1,PHL_TRA_TRUL_H2,2039,0
RE1,PHL_TRA_TRUL_H2,2040,0
RE1,PHL_TRA_TRUL_H2,2041,0
RE1,PHL_TRA_TRUL_H2,2042,0
RE1,PHL_TRA_TRUL_H2,2043,0
RE1,PHL_TRA_TRUL_H2,2044,0
RE1,PHL_TRA_TRUL_H2,2045,0
RE1,PHL_TRA_TRUL_H2,2046,0
RE1,PHL_TRA_TRUL_H2,2047,0
RE1,PHL_TRA_TRUL_H2,2048,0
RE1,PHL_TRA_TRUL_H2,2049,0
RE1,PHL_TRA_TRUL_H2,2050,0
RE1,PHL_TRA_TRUL_H2,2051,0
RE1,PHL_TRA_TRUL_H2,2052,0
RE1,PHL_TRA_TRUL_H2,2053,0
RE1,PHL_TRA_TRUH_H2,2020,0
RE1,PHL_TRA_TRUH_H2,2021,0
RE1,PHL_TRA_TRUH_H2,2022,0
RE1,PHL_TRA_TRUH_H2,2023,0
RE1,PHL_TRA_TRUH_H2,2024,0
RE1,PHL_TRA_TRUH_H2,2025,0
RE1,PHL_TRA_TRUH_H2,2026,0
RE1,PHL_TRA_TRUH_H2,2027,0
RE1,PHL_TRA_TRUH_H2,2028,0
RE1,PHL_TRA_TRUH_H2,2029,0
RE1,PHL_TRA_TRUH_H2,2030,0
RE1,PHL_TRA_TRUH_H2,2031,0
RE1,PHL_TRA_TRUH_H2,2032,0
RE1,PHL_TRA_TRUH_H2,2033,0
RE1,PHL_TRA_TRUH_H2,2034,0
RE1,PHL_TRA_TRUH_H2,2035,0
RE1,PHL_TRA_TRUH_H2,2036,0
RE1,PHL_TRA_TRUH_H2,2037,0
RE1,PHL_TRA_TRUH_H2,2038,0
RE1,PHL_TRA_TRUH_H2,2039,0
RE1,PHL_TRA_TRUH_H2,2040,0
RE1,PHL_TRA_TRUH_H2,2041,0
RE1,PHL_TRA_TRUH_H2,2042,0
RE1,PHL_TRA_TRUH_H2,2043,0
RE1,PHL_TRA_TRUH_H2,2044,0
RE1,PHL_TRA_TRUH_H2,2045,0
RE1,PHL_TRA_TRUH_H2,2046,0
RE1,PHL_TRA_TRUH_H2,2047,0
RE1,PHL_TRA_TRUH_H2,2048,0
RE1,PHL_TRA_TRUH_H2,2049,0
RE1,PHL_TRA_TRUH_H2,2050,0
RE1,PHL_TRA_TRUH_H2,2051,0
RE1,PHL_TRA_TRUH_H2,2052,0
RE1,PHL_TRA_TRUH_H2,2053,0
RE1,PHL_TRA_TRUH_PHEV,2020,0
RE1,PHL_TRA_TRUH_PHEV,2021,0
RE1,PHL_TRA_TRUH_PHEV,2022,0
RE1,PHL_TRA_TRUH_PHEV,2023,0
RE1,PHL_TRA_TRUH_PHEV,2024,0
RE1,PHL_TRA_TRUH_PHEV,2025,0
RE1,PHL_TRA_TRUH_PHEV,2026,0
RE1,PHL_TRA_TRUH_PHEV,2027,0
RE1,PHL_TRA_TRUH_PHEV,2028,0
RE1,PHL_TRA_TRUH_PHEV,2029,0
RE1,PHL_TRA_TRUH_PHEV,2030,0
RE1,PHL_TRA_TRUH_PHEV,2031,0
RE1,PHL_TRA_TRUH_PHEV,2032,0
RE1,PHL_TRA_TRUH_PHEV,2033,0
RE1,PHL_TRA_TRUH_PHEV,2034,0
RE1,PHL_TRA_TRUH_PHEV,2035,0
RE1,PHL_TRA_TRUH_PHEV,2036,0
RE1,PHL_TRA_TRUH_PHEV,2037,0
RE1,PHL_TRA_TRUH_PHEV,2038,0
RE1,PHL_TRA_TRUH_PHEV,2039,0
RE1,PHL_TRA_TRUH_PHEV,2040,0
RE1,PHL_TRA_TRUH_PHEV,2041,0
RE1,PHL_TRA_TRUH_PHEV,2042,0
RE1,PHL_TRA_TRUH_PHEV,2043,0
RE1,PHL_TRA_TRUH_PHEV,2044,0
RE1,PHL_TRA_TRUH_PHEV,2045,0
RE1,PHL_TRA_TRUH_PHEV,2046,0
RE1,PHL_TRA_TRUH_PHEV,2047,0
RE1,PHL_TRA_TRUH_PHEV,2048,0
RE1,PHL_TRA_TRUH_PHEV,2049,0
RE1,PHL_TRA_TRUH_PHEV,2050,0
RE1,PHL_TRA_TRUH_PHEV,2051,0
RE1,PHL_TRA_TRUH_PHEV,2052,0
RE1,PHL_TRA_TRUH_PHEV,2053,0
RE1,PHL_TRA_TRUH_NG,2020,0
RE1,PHL_TRA_TRUH_NG,2021,0
RE1,PHL_TRA_TRUH_NG,2022,0
RE1,PHL_TRA_TRUH_NG,2023,0
RE1,PHL_TRA_TRUH_NG,2024,0
RE1,PHL_TRA_TRUH_NG,2025,0
RE1,PHL_TRA_TRUH_NG,2026,0
RE1,PHL_TRA_TRUH_NG,2027,0
RE1,PHL_TRA_TRUH_NG,2028,0
RE1,PHL_TRA_TRUH_NG,2029,0
RE1,PHL_TRA_TRUH_NG,2030,0
RE1,PHL_TRA_TRUH_NG,2031,0
RE1,PHL_TRA_TRUH_NG,2032,0
RE1,PHL_TRA_TRUH_NG,2033,0
RE1,PHL_TRA_TRUH_NG,2034,0
RE1,PHL_TRA_TRUH_NG,2035,0
RE1,PHL_TRA_TRUH_NG,2036,0
RE1,PHL_TRA_TRUH_NG,2037,0
RE1,PHL_TRA_TRUH_NG,2038,0
RE1,PHL_TRA_TRUH_NG,2039,0
RE1,PHL_TRA_TRUH_NG,2040,0
RE1,PHL_TRA_TRUH_NG,2041,0
RE1,PHL_TRA_TRUH_NG,2042,0
RE1,PHL_TRA_TRUH_NG,2043,0
RE1,PHL_TRA_TRUH_NG,2044,0
RE1,PHL_TRA_TRUH_NG,2045,0
RE1,PHL_TRA_TRUH_NG,2046,0
RE1,PHL_TRA_TRUH_NG,2047,0
RE1,PHL_TRA_TRUH_NG,2048,0
RE1,PHL_TRA_TRUH_NG,2049,0
RE1,PHL_TRA_TRUH_NG,2050,0
RE1,PHL_TRA_TRUH_NG,2051,0
RE1,PHL_TRA_TRUH_NG,2052,0
RE1,PHL_TRA_TRUH_NG,2053,0
RE1,PHL_TRA_TRUH_LIQ,2020,80.3978
RE1,PHL_TRA_TRUH_LIQ,2021,86.825
RE1,PHL_TRA_TRUH_LIQ,2022,93.3003
RE1,PHL_TRA_TRUH_LIQ,2023,99.8151
RE1,PHL_TRA_TRUH_LIQ,2024,106.3615
RE1,PHL_TRA_TRUH_LIQ,2025,112.933
RE1,PHL_TRA_TRUH_LIQ,2026,120.7256
RE1,PHL_TRA_TRUH_LIQ,2027,128.5481
RE1,PHL_TRA_TRUH_LIQ,2028,136.4046
RE1,PHL_TRA_TRUH_LIQ,2029,144.2885
RE1,PHL_TRA_TRUH_LIQ,2030,159.7881
RE1,PHL_TRA_TRUH_LIQ,2031,168.7496
RE1,PHL_TRA_TRUH_LIQ,2032,177.738
RE1,PHL_TRA_TRUH_LIQ,2033,186.7605
RE1,PHL_TRA_TRUH_LIQ,2034,195.8122
RE1,PHL_TRA_TRUH_LIQ,2035,204.9014
RE1,PHL_TRA_TRUH_LIQ,2036,215.8845
RE1,PHL_TRA_TRUH_LIQ,2037,226.8812
RE1,PHL_TRA_TRUH_LIQ,2038,237.9131
RE1,PHL_TRA_TRUH_LIQ,2039,248.963
RE1,PHL_TRA_TRUH_LIQ,2040,261.637
RE1,PHL_TRA_TRUH_LIQ,2041,274.57
RE1,PHL_TRA_TRUH_LIQ,2042,287.4935
RE1,PHL_TRA_TRUH_LIQ,2043,300.4058
RE1,PHL_TRA_TRUH_LIQ,2044,313.3057
RE1,PHL_TRA_TRUH_LIQ,2045,326.1923
RE1,PHL_TRA_TRUH_LIQ,2046,340.1616
RE1,PHL_TRA_TRUH_LIQ,2047,354.1193
RE1,PHL_TRA_TRUH_LIQ,2048,368.0785
RE1,PHL_TRA_TRUH_LIQ,2049,382.012
RE1,PHL_TRA_TRUH_LIQ,2050,399.1535
RE1,PHL_TRA_TRUH_LIQ,2051,412.9757
RE1,PHL_TRA_TRUH_LIQ,2052,426.8115
RE1,PHL_TRA_TRUH_LIQ,2053,440.6474
RE1,PHL_TRA_TRUH_ELE,2020,0
RE1,PHL_TRA_TRUH_ELE,2021,0
RE1,PHL_TRA_TRUH_ELE,2022,0
RE1,PHL_TRA_TRUH_ELE,2023,0
RE1,PHL_TRA_TRUH_ELE,2024,0
RE1,PHL_TRA_TRUH_ELE,2025,0
RE1,PHL_TRA_TRUH_ELE,2026,0
RE1,PHL_TRA_TRUH_ELE,2027,0
RE1,PHL_TRA_TRUH_ELE,2028,0
RE1,PHL_TRA_TRUH_ELE,2029,0
RE1,PHL_TRA_TRUH_ELE,2030,0
RE1,PHL_TRA_TRUH_ELE,2031,0
RE1,PHL_TRA_TRUH_ELE,2032,0
RE1,PHL_TRA_TRUH_ELE,2033,0
RE1,PHL_TRA_TRUH_ELE,2034,0
RE1,PHL_TRA_TRUH_ELE,2035,0
RE1,PHL_TRA_TRUH_ELE,2036,0
RE1,PHL_TRA_TRUH_ELE,2037,0
RE1,PHL_TRA_TRUH_ELE,2038,0
RE1,PHL_TRA_TRUH_ELE,2039,0
RE1,PHL_TRA_TRUH_ELE,2040,0
RE1,PHL_TRA_TRUH_ELE,2041,0
RE1,PHL_TRA_TRUH_ELE,2042,0
RE1,PHL_TRA_TRUH_ELE,2043,0
