r,t,y,CapitalInvestment
RE1,PHL_TRA_RAILF_ELE,2047,0
RE1,PHL_TRA_RAILF_ELE,2048,0
RE1,PHL_TRA_RAILF_ELE,2049,0
RE1,PHL_TRA_RAILF_ELE,2050,0
RE1,PHL_TRA_RAILF_ELE,2051,0
RE1,PHL_TRA_RAILF_ELE,2052,0
RE1,PHL_TRA_RAILF_ELE,2053,0
RE1,PHL_TRA_RAILP_H2,2020,0
RE1,PHL_TRA_RAILP_H2,2021,0
RE1,PHL_TRA_RAILP_H2,2022,0
RE1,PHL_TRA_RAILP_H2,2023,0
RE1,PHL_TRA_RAILP_H2,2024,0
RE1,PHL_TRA_RAILP_H2,2025,0
RE1,PHL_TRA_RAILP_H2,2026,0
RE1,PHL_TRA_RAILP_H2,2027,0
RE1,PHL_TRA_RAILP_H2,2028,0
RE1,PHL_TRA_RAILP_H2,2029,0
RE1,PHL_TRA_RAILP_H2,2030,0
RE1,PHL_TRA_RAILP_H2,2031,0
RE1,PHL_TRA_RAILP_H2,2032,0
RE1,PHL_TRA_RAILP_H2,2033,0
RE1,PHL_TRA_RAILP_H2,2034,0
RE1,PHL_TRA_RAILP_H2,2035,0
RE1,PHL_TRA_RAILP_H2,2036,0
RE1,PHL_TRA_RAILP_H2,2037,0
RE1,PHL_TRA_RAILP_H2,2038,0
RE1,PHL_TRA_RAILP_H2,2039,0
RE1,PHL_TRA_RAILP_H2,2040,0
RE1,PHL_TRA_RAILP_H2,2041,0
RE1,PHL_TRA_RAILP_H2,2042,0
RE1,PHL_TRA_RAILP_H2,2043,0
RE1,PHL_TRA_RAILP_H2,2044,0
RE1,PHL_TRA_RAILP_H2,2045,0
RE1,PHL_TRA_RAILP_H2,2046,0
RE1,PHL_TRA_RAILP_H2,2047,0
RE1,PHL_TRA_RAILP_H2,2048,0
RE1,PHL_TRA_RAILP_H2,2049,0
RE1,PHL_TRA_RAILP_H2,2050,0
RE1,PHL_TRA_RAILP_H2,2051,0
RE1,PHL_TRA_RAILP_H2,2052,0
RE1,PHL_TRA_RAILP_H2,2053,0
RE1,PHL_TRA_RAILP_LIQ,2020,0
RE1,PHL_TRA_RAILP_LIQ,2021,0
RE1,PHL_TRA_RAILP_LIQ,2022,16
RE1,PHL_TRA_RAILP_LIQ,2023,0
RE1,PHL_TRA_RAILP_LIQ,2024,16
RE1,PHL_TRA_RAILP_LIQ,2025,2.2355
RE1,PHL_TRA_RAILP_LIQ,2026,16
RE1,PHL_TRA_RAILP_LIQ,2027,0
RE1,PHL_TRA_RAILP_LIQ,2028,16
RE1,PHL_TRA_RAILP_LIQ,2029,1.4882
RE1,PHL_TRA_RAILP_LIQ,2030,20.2475
RE1,PHL_TRA_RAILP_LIQ,2031,11.7525
RE1,PHL_TRA_RAILP_LIQ,2032,0
RE1,PHL_TRA_RAILP_LIQ,2033,18.1237
RE1,PHL_TRA_RAILP_LIQ,2034,16
RE1,PHL_TRA_RAILP_LIQ,2035,16
RE1,PHL_TRA_RAILP_LIQ,2036,29.1046
RE1,PHL_TRA_RAILP_LIQ,2037,13.0571
RE1,PHL_TRA_RAILP_LIQ,2038,13.0713
RE1,PHL_TRA_RAILP_LIQ,2039,13.0429
RE1,PHL_TRA_RAILP_LIQ,2040,37.8766
RE1,PHL_TRA_RAILP_LIQ,2041,32
RE1,PHL_TRA_RAILP_LIQ,2042,32
RE1,PHL_TRA_RAILP_LIQ,2043,16
RE1,PHL_TRA_RAILP_LIQ,2044,48
RE1,PHL_TRA_RAILP_LIQ,2045,18.2355
RE1,PHL_TRA_RAILP_LIQ,2046,48
RE1,PHL_TRA_RAILP_LIQ,2047,32
RE1,PHL_TRA_RAILP_LIQ,2048,48
RE1,PHL_TRA_RAILP_LIQ,2049,33.4882
RE1,PHL_TRA_RAILP_LIQ,2050,52.2475
RE1,PHL_TRA_RAILP_LIQ,2051,43.7525
RE1,PHL_TRA_RAILP_LIQ,2052,32
RE1,PHL_TRA_RAILP_LIQ,2053,66.1237
RE1,PHL_TRA_RAILP_ELE,2020,30.4
RE1,PHL_TRA_RAILP_ELE,2021,0
RE1,PHL_TRA_RAILP_ELE,2022,0
RE1,PHL_TRA_RAILP_ELE,2023,0
RE1,PHL_TRA_RAILP_ELE,2024,0
RE1,PHL_TRA_RAILP_ELE,2025,0
RE1,PHL_TRA_RAILP_ELE,2026,0
RE1,PHL_TRA_RAILP_ELE,2027,0
RE1,PHL_TRA_RAILP_ELE,2028,0
RE1,PHL_TRA_RAILP_ELE,2029,0
RE1,PHL_TRA_RAILP_ELE,2030,0
RE1,PHL_TRA_RAILP_ELE,2031,0
RE1,PHL_TRA_RAILP_ELE,2032,0
RE1,PHL_TRA_RAILP_ELE,2033,0
RE1,PHL_TRA_RAILP_ELE,2034,0
RE1,PHL_TRA_RAILP_ELE,2035,0
RE1,PHL_TRA_RAILP_ELE,2036,0
RE1,PHL_TRA_RAILP_ELE,2037,0
RE1,PHL_TRA_RAILP_ELE,2038,0
RE1,PHL_TRA_RAILP_ELE,2039,0
RE1,PHL_TRA_RAILP_ELE,2040,0
RE1,PHL_TRA_RAILP_ELE,2041,0
RE1,PHL_TRA_RAILP_ELE,2042,0
RE1,PHL_TRA_RAILP_ELE,2043,0
RE1,PHL_TRA_RAILP_ELE,2044,0
RE1,PHL_TRA_RAILP_ELE,2045,0
RE1,PHL_TRA_RAILP_ELE,2046,0
RE1,PHL_TRA_RAILP_ELE,2047,0
RE1,PHL_TRA_RAILP_ELE,2048,0
RE1,PHL_TRA_RAILP_ELE,2049,0
RE1,PHL_TRA_RAILP_ELE,2050,0
RE1,PHL_TRA_RAILP_ELE,2051,0
RE1,PHL_TRA_RAILP_ELE,2052,0
RE1,PHL_TRA_RAILP_ELE,2053,0
RE1,PHL_TRA_AVI_LIQ,2020,0
RE1,PHL_TRA_AVI_LIQ,2021,1370.5971
RE1,PHL_TRA_AVI_LIQ,2022,1406.1999
RE1,PHL_TRA_AVI_LIQ,2023,1406.1999
RE1,PHL_TRA_AVI_LIQ,2024,1333.6649
RE1,PHL_TRA_AVI_LIQ,2025,1400.9969
RE1,PHL_TRA_AVI_LIQ,2026,1605.9343
RE1,PHL_TRA_AVI_LIQ,2027,1576.6081
RE1,PHL_TRA_AVI_LIQ,2028,1491.4713
RE1,PHL_TRA_AVI_LIQ,2029,1558.0988
RE1,PHL_TRA_AVI_LIQ,2030,1601.9998
RE1,PHL_TRA_AVI_LIQ,2031,1886.7998
RE1,PHL_TRA_AVI_LIQ,2032,1815.5998
RE1,PHL_TRA_AVI_LIQ,2033,1867.9318
RE1,PHL_TRA_AVI_LIQ,2034,1833.9694
RE1,PHL_TRA_AVI_LIQ,2035,1788.1202
RE1,PHL_TRA_AVI_LIQ,2036,2076.4512
RE1,PHL_TRA_AVI_LIQ,2037,2081.1227
RE1,PHL_TRA_AVI_LIQ,2038,1997.8778
RE1,PHL_TRA_AVI_LIQ,2039,2518.3475
RE1,PHL_TRA_AVI_LIQ,2040,0
RE1,PHL_TRA_AVI_LIQ,2041,3559.9966
RE1,PHL_TRA_AVI_LIQ,2042,3220.0195
RE1,PHL_TRA_AVI_LIQ,2043,2912.4355
RE1,PHL_TRA_AVI_LIQ,2044,2569.2872
RE1,PHL_TRA_AVI_LIQ,2045,2359.0728
RE1,PHL_TRA_AVI_LIQ,2046,2722.2765
RE1,PHL_TRA_AVI_LIQ,2047,2440.5892
RE1,PHL_TRA_AVI_LIQ,2048,2162.4756
RE1,PHL_TRA_AVI_LIQ,2049,3961.4169
RE1,PHL_TRA_AVI_LIQ,2050,0
RE1,PHL_TRA_AVI_LIQ,2051,0
RE1,PHL_TRA_AVI_LIQ,2052,0
RE1,PHL_TRA_AVI_LIQ,2053,0
RE1,PHL_TRA_TRUL_ELE,2020,0
RE1,PHL_TRA_TRUL_ELE,2021,0
RE1,PHL_TRA_TRUL_ELE,2022,0
RE1,PHL_TRA_TRUL_ELE,2023,0
RE1,PHL_TRA_TRUL_ELE,2024,0
RE1,PHL_TRA_TRUL_ELE,2025,0
RE1,PHL_TRA_TRUL_ELE,2026,0
RE1,PHL_TRA_TRUL_ELE,2027,0
RE1,PHL_TRA_TRUL_ELE,2028,0
RE1,PHL_TRA_TRUL_ELE,2029,0
RE1,PHL_TRA_TRUL_ELE,2030,0
RE1,PHL_TRA_TRUL_ELE,2031,0
RE1,PHL_TRA_TRUL_ELE,2032,0
RE1,PHL_TRA_TRUL_ELE,2033,0
RE1,PHL_TRA_TRUL_ELE,2034,0
RE1,PHL_TRA_TRUL_ELE,2035,0
RE1,PHL_TRA_TRUL_ELE,2036,0
RE1,PHL_TRA_TRUL_ELE,2037,0
RE1,PHL_TRA_TRUL_ELE,2038,0
RE1,PHL_TRA_TRUL_ELE,2039,0
RE1,PHL_TRA_TRUL_ELE,2040,0
RE1,PHL_TRA_TRUL_ELE,2041,0
RE1,PHL_TRA_TRUL_ELE,2042,0
RE1,PHL_TRA_TRUL_ELE,2043,0
RE1,PHL_TRA_TRUL_ELE,2044,0
RE1,PHL_TRA_TRUL_ELE,2045,0
RE1,PHL_TRA_TRUL_ELE,2046,0
RE1,PHL_TRA_TRUL_ELE,2047,0
RE1,PHL_TRA_TRUL_ELE,2048,0
RE1,PHL_TRA_TRUL_ELE,2049,0
RE1,PHL_TRA_TRUL_ELE,2050,0
RE1,PHL_TRA_TRUL_ELE,2051,0
RE1,PHL_TRA_TRUL_ELE,2052,0
RE1,PHL_TRA_TRUL_ELE,2053,0
RE1,PHL_TRA_TRUL_PHEV,2020,0
RE1,PHL_TRA_TRUL_PHEV,2021,0
RE1,PHL_TRA_TRUL_PHEV,2022,0
RE1,PHL_TRA_TRUL_PHEV,2023,0
RE1,PHL_TRA_TRUL_PHEV,2024,0
RE1,PHL_TRA_TRUL_PHEV,2025,0
RE1,PHL_TRA_TRUL_PHEV,2026,0
RE1,PHL_TRA_TRUL_PHEV,2027,0
RE1,PHL_TRA_TRUL_PHEV,2028,0
RE1,PHL_TRA_TRUL_PHEV,2029,0
RE1,PHL_TRA_TRUL_PHEV,2030,0
RE1,PHL_TRA_TRUL_PHEV,2031,0
RE1,PHL_TRA_TRUL_PHEV,2032,0
RE1,PHL_TRA_TRUL_PHEV,2033,0
RE1,PHL_TRA_TRUL_PHEV,2034,0
RE1,PHL_TRA_TRUL_PHEV,2035,0
RE1,PHL_TRA_TRUL_PHEV,2036,0
RE1,PHL_TRA_TRUL_PHEV,2037,0
RE1,PHL_TRA_TRUL_PHEV,2038,0
RE1,PHL_TRA_TRUL_PHEV,2039,0
RE1,PHL_TRA_TRUL_PHEV,2040,0
RE1,PHL_TRA_TRUL_PHEV,2041,0
RE1,PHL_TRA_TRUL_PHEV,2042,0
RE1,PHL_TRA_TRUL_PHEV,2043,0
RE1,PHL_TRA_TRUL_PHEV,2044,0
RE1,PHL_TRA_TRUL_PHEV,2045,0
RE1,PHL_TRA_TRUL_PHEV,2046,0
RE1,PHL_TRA_TRUL_PHEV,2047,0
RE1,PHL_TRA_TRUL_PHEV,2048,0
RE1,PHL_TRA_TRUL_PHEV,2049,0
RE1,PHL_TRA_TRUL_PHEV,2050,0
RE1,PHL_TRA_TRUL_PHEV,2051,0
RE1,PHL_TRA_TRUL_PHEV,2052,0
RE1,PHL_TRA_TRUL_PHEV,2053,0
RE1,PHL_TRA_TRUL_LIQ,2020,0
RE1,PHL_TRA_TRUL_LIQ,2021,1892.8756
RE1,PHL_TRA_TRUL_LIQ,2022,1915.4546
RE1,PHL_TRA_TRUL_LIQ,2023,1901.2251
RE1,PHL_TRA_TRUL_LIQ,2024,1922.7307
RE1,PHL_TRA_TRUL_LIQ,2025,1908.6792
RE1,PHL_TRA_TRUL_LIQ,2026,2121.1649
RE1,PHL_TRA_TRUL_LIQ,2027,2124.8079
RE1,PHL_TRA_TRUL_LIQ,2028,2111.0945
RE1,PHL_TRA_TRUL_LIQ,2029,2131.5516
RE1,PHL_TRA_TRUL_LIQ,2030,2126.2059
RE1,PHL_TRA_TRUL_LIQ,2031,2351.2224
RE1,PHL_TRA_TRUL_LIQ,2032,2336.542
RE1,PHL_TRA_TRUL_LIQ,2033,2357.0493
RE1,PHL_TRA_TRUL_LIQ,2034,1242.0078
RE1,PHL_TRA_TRUL_LIQ,2035,1242.5448
RE1,PHL_TRA_TRUL_LIQ,2036,3464.5184
RE1,PHL_TRA_TRUL_LIQ,2037,3485.6223
RE1,PHL_TRA_TRUL_LIQ,2038,3470.2791
RE1,PHL_TRA_TRUL_LIQ,2039,3490.2838
RE1,PHL_TRA_TRUL_LIQ,2040,3484.1203
RE1,PHL_TRA_TRUL_LIQ,2041,3951.1731
RE1,PHL_TRA_TRUL_LIQ,2042,3952.617
RE1,PHL_TRA_TRUL_LIQ,2043,3937.6172
RE1,PHL_TRA_TRUL_LIQ,2044,3956.8496
RE1,PHL_TRA_TRUL_LIQ,2045,3940.1749
RE1,PHL_TRA_TRUL_LIQ,2046,4324.7705
RE1,PHL_TRA_TRUL_LIQ,2047,4309.2118
RE1,PHL_TRA_TRUL_LIQ,2048,4328.6416
RE1,PHL_TRA_TRUL_LIQ,2049,3199.8874
RE1,PHL_TRA_TRUL_LIQ,2050,3205.8599
RE1,PHL_TRA_TRUL_LIQ,2051,5473.2941
RE1,PHL_TRA_TRUL_LIQ,2052,5491.0288
RE1,PHL_TRA_TRUL_LIQ,2053,5472.764
RE1,PHL_TRA_TRUL_NG,2020,0
RE1,PHL_TRA_TRUL_NG,2021,0
RE1,PHL_TRA_TRUL_NG,2022,0
RE1,PHL_TRA_TRUL_NG,2023,0
RE1,PHL_TRA_TRUL_NG,2024,0
RE1,PHL_TRA_TRUL_NG,2025,0
RE1,PHL_TRA_TRUL_NG,2026,0
RE1,PHL_TRA_TRUL_NG,2027,0
RE1,PHL_TRA_TRUL_NG,2028,0
RE1,PHL_TRA_TRUL_NG,2029,0
RE1,PHL_TRA_TRUL_NG,2030,0
RE1,PHL_TRA_TRUL_NG,2031,0
RE1,PHL_TRA_TRUL_NG,2032,0
RE1,PHL_TRA_TRUL_NG,2033,0
RE1,PHL_TRA_TRUL_NG,2034,0
RE1,PHL_TRA_TRUL_NG,2035,0
RE1,PHL_TRA_TRUL_NG,2036,0
RE1,PHL_TRA_TRUL_NG,2037,0
RE1,PHL_TRA_TRUL_NG,2038,0
RE1,PHL_TRA_TRUL_NG,2039,0
RE1,PHL_TRA_TRUL_NG,2040,0
RE1,PHL_TRA_TRUL_NG,2041,0
RE1,PHL_TRA_TRUL_NG,2042,0
RE1,PHL_TRA_TRUL_NG,2043,0
RE1,PHL_TRA_TRUL_NG,2044,0
RE1,PHL_TRA_TRUL_NG,2045,0
RE1,PHL_TRA_TRUL_NG,2046,0
RE1,PHL_TRA_TRUL_NG,2047,0
RE1,PHL_TRA_TRUL_NG,2048,0
RE1,PHL_TRA_TRUL_NG,2049,0
RE1,PHL_TRA_TRUL_NG,2050,0
RE1,PHL_TRA_TRUL_NG,2051,0
RE1,PHL_TRA_TRUL_NG,2052,0
RE1,PHL_TRA_TRUL_NG,2053,0
RE1,PHL_TRA_TRUL_H2,2020,0
RE1,PHL_TRA_TRUL_H2,2021,0
RE1,PHL_TRA_TRUL_H2,2022,0
RE1,PHL_TRA_TRUL_H2,2023,0
RE1,PHL_TRA_TRUL_H2,2024,0
RE1,PHL_TRA_TRUL_H2,2025,0
RE1,PHL_TRA_TRUL_H2,2026,0
RE1,PHL_TRA_TRUL_H2,2027,0
RE1,PHL_TRA_TRUL_H2,2028,0
RE1,PHL_TRA_TRUL_H2,2029,0
RE1,PHL_TRA_TRUL_H2,2030,0
RE1,PHL_TRA_TRUL_H2,2031,0
RE1,PHL_TRA_TRUL_H2,2032,0
RE1,PHL_TRA_TRUL_H2,2033,0
RE1,PHL_TRA_TRUL_H2,2034,0
RE1,PHL_TRA_TRUL_H2,2035,0
RE1,PHL_TRA_TRUL_H2,2036,0
RE1,PHL_TRA_TRUL_H2,2037,0
RE1,PHL_TRA_TRUL_H2,2038,0
RE1,PHL_TRA_TRUL_H2,2039,0
RE1,PHL_TRA_TRUL_H2,2040,0
RE1,PHL_TRA_TRUL_H2,2041,0
RE1,PHL_TRA_TRUL_H2,2042,0
RE1,PHL_TRA_TRUL_H2,2043,0
RE1,PHL_TRA_TRUL_H2,2044,0
RE1,PHL_TRA_TRUL_H2,2045,0
RE1,PHL_TRA_TRUL_H2,2046,0
RE1,PHL_TRA_TRUL_H2,2047,0
RE1,PHL_TRA_TRUL_H2,2048,0
RE1,PHL_TRA_TRUL_H2,2049,0
RE1,PHL_TRA_TRUL_H2,2050,0
RE1,PHL_TRA_TRUL_H2,2051,0
RE1,PHL_TRA_TRUL_H2,2052,0
RE1,PHL_TRA_TRUL_H2,2053,0
RE1,PHL_TRA_TRUH_H2,2020,0
RE1,PHL_TRA_TRUH_H2,2021,0
RE1,PHL_TRA_TRUH_H2,2022,0
RE1,PHL_TRA_TRUH_H2,2023,0
RE1,PHL_TRA_TRUH_H2,2024,0
RE1,PHL_TRA_TRUH_H2,2025,0
RE1,PHL_TRA_TRUH_H2,2026,0
RE1,PHL_TRA_TRUH_H2,2027,0
RE1,PHL_TRA_TRUH_H2,2028,0
RE1,PHL_TRA_TRUH_H2,2029,0
RE1,PHL_TRA_TRUH_H2,2030,0
RE1,PHL_TRA_TRUH_H2,2031,0
RE1,PHL_TRA_TRUH_H2,2032,0
RE1,PHL_TRA_TRUH_H2,2033,0
RE1,PHL_TRA_TRUH_H2,2034,0
RE1,PHL_TRA_TRUH_H2,2035,0
RE1,PHL_TRA_TRUH_H2,2036,0
RE1,PHL_TRA_TRUH_H2,2037,0
RE1,PHL_TRA_TRUH_H2,2038,0
RE1,PHL_TRA_TRUH_H2,2039,0
RE1,PHL_TRA_TRUH_H2,2040,0
RE1,PHL_TRA_TRUH_H2,2041,0
RE1,PHL_TRA_TRUH_H2,2042,0
RE1,PHL_TRA_TRUH_H2,2043,0
RE1,PHL_TRA_TRUH_H2,2044,0
RE1,PHL_TRA_TRUH_H2,2045,0
RE1,PHL_TRA_TRUH_H2,2046,0
RE1,PHL_TRA_TRUH_H2,2047,0
RE1,PHL_TRA_TRUH_H2,2048,0
RE1,PHL_TRA_TRUH_H2,2049,0
RE1,PHL_TRA_TRUH_H2,2050,0
RE1,PHL_TRA_TRUH_H2,2051,0
RE1,PHL_TRA_TRUH_H2,2052,0
RE1,PHL_TRA_TRUH_H2,2053,0
RE1,PHL_TRA_TRUH_PHEV,2020,0
RE1,PHL_TRA_TRUH_PHEV,2021,0
RE1,PHL_TRA_TRUH_PHEV,2022,0
RE1,PHL_TRA_TRUH_PHEV,2023,0
RE1,PHL_TRA_TRUH_PHEV,2024,0
RE1,PHL_TRA_TRUH_PHEV,2025,0
RE1,PHL_TRA_TRUH_PHEV,2026,0
RE1,PHL_TRA_TRUH_PHEV,2027,0
RE1,PHL_TRA_TRUH_PHEV,2028,0
RE1,PHL_TRA_TRUH_PHEV,2029,0
RE1,PHL_TRA_TRUH_PHEV,2030,0
RE1,PHL_TRA_TRUH_PHEV,2031,0
RE1,PHL_TRA_TRUH_PHEV,2032,0
RE1,PHL_TRA_TRUH_PHEV,2033,0
RE1,PHL_TRA_TRUH_PHEV,2034,0
RE1,PHL_TRA_TRUH_PHEV,2035,0
RE1,PHL_TRA_TRUH_PHEV,2036,0
RE1,PHL_TRA_TRUH_PHEV,2037,0
RE1,PHL_TRA_TRUH_PHEV,2038,0
RE1,PHL_TRA_TRUH_PHEV,2039,0
RE1,PHL_TRA_TRUH_PHEV,2040,0
RE1,PHL_TRA_TRUH_PHEV,2041,0
RE1,PHL_TRA_TRUH_PHEV,2042,0
RE1,PHL_TRA_TRUH_PHEV,2043,0
RE1,PHL_TRA_TRUH_PHEV,2044,0
RE1,PHL_TRA_TRUH_PHEV,2045,0
RE1,PHL_TRA_TRUH_PHEV,2046,0
RE1,PHL_TRA_TRUH_PHEV,2047,0
RE1,PHL_TRA_TRUH_PHEV,2048,0
RE1,PHL_TRA_TRUH_PHEV,2049,0
RE1,PHL_TRA_TRUH_PHEV,2050,0
RE1,PHL_TRA_TRUH_PHEV,2051,0
RE1,PHL_TRA_TRUH_PHEV,2052,0
RE1,PHL_TRA_TRUH_PHEV,2053,0
RE1,PHL_TRA_TRUH_NG,2020,0
RE1,PHL_TRA_TRUH_NG,2021,0
RE1,PHL_TRA_TRUH_NG,2022,0
RE1,PHL_TRA_TRUH_NG,2023,0
RE1,PHL_TRA_TRUH_NG,2024,0
RE1,PHL_TRA_TRUH_NG,2025,0
RE1,PHL_TRA_TRUH_NG,2026,0
RE1,PHL_TRA_TRUH_NG,2027,0
RE1,PHL_TRA_TRUH_NG,2028,0
RE1,PHL_TRA_TRUH_NG,2029,0
RE1,PHL_TRA_TRUH_NG,2030,0
RE1,PHL_TRA_TRUH_NG,2031,0
RE1,PHL_TRA_TRUH_NG,2032,0
RE1,PHL_TRA_TRUH_NG,2033,0
RE1,PHL_TRA_TRUH_NG,2034,0
RE1,PHL_TRA_TRUH_NG,2035,0
RE1,PHL_TRA_TRUH_NG,2036,0
RE1,PHL_TRA_TRUH_NG,2037,0
RE1,PHL_TRA_TRUH_NG,2038,0
RE1,PHL_TRA_TRUH_NG,2039,0
RE1,PHL_TRA_TRUH_NG,2040,0
RE1,PHL_TRA_TRUH_NG,2041,0
RE1,PHL_TRA_TRUH_NG,2042,0
RE1,PHL_TRA_TRUH_NG,2043,0
RE1,PHL_TRA_TRUH_NG,2044,0
RE1,PHL_TRA_TRUH_NG,2045,0
RE1,PHL_TRA_TRUH_NG,2046,0
RE1,PHL_TRA_TRUH_NG,2047,0
RE1,PHL_TRA_TRUH_NG,2048,0
RE1,PHL_TRA_TRUH_NG,2049,0
RE1,PHL_TRA_TRUH_NG,2050,0
RE1,PHL_TRA_TRUH_NG,2051,0
RE1,PHL_TRA_TRUH_NG,2052,0
RE1,PHL_TRA_TRUH_NG,2053,0
RE1,PHL_TRA_TRUH_LIQ,2020,272.0548
RE1,PHL_TRA_TRUH_LIQ,2021,723.1811
RE1,PHL_TRA_TRUH_LIQ,2022,736.4755
RE1,PHL_TRA_TRUH_LIQ,2023,748.7438
RE1,PHL_TRA_TRUH_LIQ,2024,760.0772
RE1,PHL_TRA_TRUH_LIQ,2025,770.5567
RE1,PHL_TRA_TRUH_LIQ,2026,860.381
RE1,PHL_TRA_TRUH_LIQ,2027,806.5488
RE1,PHL_TRA_TRUH_LIQ,2028,878.6704
RE1,PHL_TRA_TRUH_LIQ,2029,887.1757
RE1,PHL_TRA_TRUH_LIQ,2030,939.7298
RE1,PHL_TRA_TRUH_LIQ,2031,1036.2269
RE1,PHL_TRA_TRUH_LIQ,2032,1039.0426
RE1,PHL_TRA_TRUH_LIQ,2033,1042.572
RE1,PHL_TRA_TRUH_LIQ,2034,563.0727
RE1,PHL_TRA_TRUH_LIQ,2035,898.6775
RE1,PHL_TRA_TRUH_LIQ,2036,1562.3251
RE1,PHL_TRA_TRUH_LIQ,2037,1565.778
RE1,PHL_TRA_TRUH_LIQ,2038,1570.7375
RE1,PHL_TRA_TRUH_LIQ,2039,1574.5973
RE1,PHL_TRA_TRUH_LIQ,2040,1588.0032
RE1,PHL_TRA_TRUH_LIQ,2041,1798.5612
RE1,PHL_TRA_TRUH_LIQ,2042,1730.6297
RE1,PHL_TRA_TRUH_LIQ,2043,1804.9109
RE1,PHL_TRA_TRUH_LIQ,2044,1807.9947
RE1,PHL_TRA_TRUH_LIQ,2045,1810.7701
RE1,PHL_TRA_TRUH_LIQ,2046,1983.5404
RE1,PHL_TRA_TRUH_LIQ,2047,1985.107
RE1,PHL_TRA_TRUH_LIQ,2048,1988.2128
RE1,PHL_TRA_TRUH_LIQ,2049,1488.4048
RE1,PHL_TRA_TRUH_LIQ,2050,1851.0903
RE1,PHL_TRA_TRUH_LIQ,2051,2546.9433
RE1,PHL_TRA_TRUH_LIQ,2052,2546.9433
RE1,PHL_TRA_TRUH_LIQ,2053,2547.8458
RE1,PHL_TRA_TRUH_ELE,2020,0
RE1,PHL_TRA_TRUH_ELE,2021,0
RE1,PHL_TRA_TRUH_ELE,2022,0
RE1,PHL_TRA_TRUH_ELE,2023,0
RE1,PHL_TRA_TRUH_ELE,2024,0
RE1,PHL_TRA_TRUH_ELE,2025,0
RE1,PHL_TRA_TRUH_ELE,2026,0
RE1,PHL_TRA_TRUH_ELE,2027,0
RE1,PHL_TRA_TRUH_ELE,2028,0
RE1,PHL_TRA_TRUH_ELE,2029,0
RE1,PHL_TRA_TRUH_ELE,2030,0
RE1,PHL_TRA_TRUH_ELE,2031,0
RE1,PHL_TRA_TRUH_ELE,2032,0
RE1,PHL_TRA_TRUH_ELE,2033,0
RE1,PHL_TRA_TRUH_ELE,2034,0
RE1,PHL_TRA_TRUH_ELE,2035,0
RE1,PHL_TRA_TRUH_ELE,2036,0
RE1,PHL_TRA_TRUH_ELE,2037,0
RE1,PHL_TRA_TRUH_ELE,2038,0
RE1,PHL_TRA_TRUH_ELE,2039,0
RE1,PHL_TRA_TRUH_ELE,2040,0
RE1,PHL_TRA_TRUH_ELE,2041,0
RE1,PHL_TRA_TRUH_ELE,2042,0
RE1,PHL_TRA_TRUH_ELE,2043,0
RE1,PHL_TRA_TRUH_ELE,2044,0
RE1,PHL_TRA_TRUH_ELE,2045,0
RE1,PHL_TRA_TRUH_ELE,2046,0
RE1,PHL_TRA_TRUH_ELE,2047,0
RE1,PHL_TRA_TRUH_ELE,2048,0
RE1,PHL_TRA_TRUH_ELE,2049,0
RE1,PHL_TRA_TRUH_ELE,2050,0
RE1,PHL_TRA_TRUH_ELE,2051,0
RE1,PHL_TRA_TRUH_ELE,2052,0
RE1,PHL_TRA_TRUH_ELE,2053,0
RE1,PHL_TRA_VAN_PHEV,2020,0
RE1,PHL_TRA_VAN_PHEV,2021,0
RE1,PHL_TRA_VAN_PHEV,2022,0
RE1,PHL_TRA_VAN_PHEV,2023,0
RE1,PHL_TRA_VAN_PHEV,2024,0
RE1,PHL_TRA_VAN_PHEV,2025,0
RE1,PHL_TRA_VAN_PHEV,2026,0
RE1,PHL_TRA_VAN_PHEV,2027,0
RE1,PHL_TRA_VAN_PHEV,2028,0
RE1,PHL_TRA_VAN_PHEV,2029,0
RE1,PHL_TRA_VAN_PHEV,2030,0
RE1,PHL_TRA_VAN_PHEV,2031,0
RE1,PHL_TRA_VAN_PHEV,2032,0
RE1,PHL_TRA_VAN_PHEV,2033,0
RE1,PHL_TRA_VAN_PHEV,2034,0
RE1,PHL_TRA_VAN_PHEV,2035,0
RE1,PHL_TRA_VAN_PHEV,2036,0
RE1,PHL_TRA_VAN_PHEV,2037,0
RE1,PHL_TRA_VAN_PHEV,2038,0
RE1,PHL_TRA_VAN_PHEV,2039,0
RE1,PHL_TRA_VAN_PHEV,2040,0
RE1,PHL_TRA_VAN_PHEV,2041,0
RE1,PHL_TRA_VAN_PHEV,2042,0
RE1,PHL_TRA_VAN_PHEV,2043,0
RE1,PHL_TRA_VAN_PHEV,2044,0
RE1,PHL_TRA_VAN_PHEV,2045,0
RE1,PHL_TRA_VAN_PHEV,2046,0
RE1,PHL_TRA_VAN_PHEV,2047,0
RE1,PHL_TRA_VAN_PHEV,2048,0
RE1,PHL_TRA_VAN_PHEV,2049,0
RE1,PHL_TRA_VAN_PHEV,2050,0
RE1,PHL_TRA_VAN_PHEV,2051,0
RE1,PHL_TRA_VAN_PHEV,2052,0
RE1,PHL_TRA_VAN_PHEV,2053,0
RE1,PHL_TRA_VAN_H2,2020,0
RE1,PHL_TRA_VAN_H2,2021,0
RE1,PHL_TRA_VAN_H2,2022,0
RE1,PHL_TRA_VAN_H2,2023,0
RE1,PHL_TRA_VAN_H2,2024,0
