r,t,y,NewCapacity
RE1,PHL_TRA_RAILF_ELE,2045,0
RE1,PHL_TRA_RAILF_ELE,2046,0
RE1,PHL_TRA_RAILF_ELE,2047,0
RE1,PHL_TRA_RAILF_ELE,2048,0
RE1,PHL_TRA_RAILF_ELE,2049,0
RE1,PHL_TRA_RAILF_ELE,2050,0
RE1,PHL_TRA_RAILF_ELE,2051,0
RE1,PHL_TRA_RAILF_ELE,2052,0
RE1,PHL_TRA_RAILF_ELE,2053,0
RE1,PHL_TRA_RAILP_H2,2020,0
RE1,PHL_TRA_RAILP_H2,2021,0
RE1,PHL_TRA_RAILP_H2,2022,0
RE1,PHL_TRA_RAILP_H2,2023,0
RE1,PHL_TRA_RAILP_H2,2024,0
RE1,PHL_TRA_RAILP_H2,2025,0
RE1,PHL_TRA_RAILP_H2,2026,0
RE1,PHL_TRA_RAILP_H2,2027,0
RE1,PHL_TRA_RAILP_H2,2028,0
RE1,PHL_TRA_RAILP_H2,2029,0
RE1,PHL_TRA_RAILP_H2,2030,0
RE1,PHL_TRA_RAILP_H2,2031,0
RE1,PHL_TRA_RAILP_H2,2032,0
RE1,PHL_TRA_RAILP_H2,2033,0
RE1,PHL_TRA_RAILP_H2,2034,0
RE1,PHL_TRA_RAILP_H2,2035,0
RE1,PHL_TRA_RAILP_H2,2036,0
RE1,PHL_TRA_RAILP_H2,2037,0
RE1,PHL_TRA_RAILP_H2,2038,0
RE1,PHL_TRA_RAILP_H2,2039,0
RE1,PHL_TRA_RAILP_H2,2040,0
RE1,PHL_TRA_RAILP_H2,2041,0
RE1,PHL_TRA_RAILP_H2,2042,0
RE1,PHL_TRA_RAILP_H2,2043,0
RE1,PHL_TRA_RAILP_H2,2044,0
RE1,PHL_TRA_RAILP_H2,2045,0
RE1,PHL_TRA_RAILP_H2,2046,0
RE1,PHL_TRA_RAILP_H2,2047,0
RE1,PHL_TRA_RAILP_H2,2048,0
RE1,PHL_TRA_RAILP_H2,2049,0
RE1,PHL_TRA_RAILP_H2,2050,0
RE1,PHL_TRA_RAILP_H2,2051,0
RE1,PHL_TRA_RAILP_H2,2052,0
RE1,PHL_TRA_RAILP_H2,2053,0
RE1,PHL_TRA_RAILP_LIQ,2020,0
RE1,PHL_TRA_RAILP_LIQ,2021,0
RE1,PHL_TRA_RAILP_LIQ,2022,0.001
RE1,PHL_TRA_RAILP_LIQ,2023,0
RE1,PHL_TRA_RAILP_LIQ,2024,0.001
RE1,PHL_TRA_RAILP_LIQ,2025,0.0001
RE1,PHL_TRA_RAILP_LIQ,2026,0.001
RE1,PHL_TRA_RAILP_LIQ,2027,0
RE1,PHL_TRA_RAILP_LIQ,2028,0.001
RE1,PHL_TRA_RAILP_LIQ,2029,0.0001
RE1,PHL_TRA_RAILP_LIQ,2030,0.0013
RE1,PHL_TRA_RAILP_LIQ,2031,0.0007
RE1,PHL_TRA_RAILP_LIQ,2032,0
RE1,PHL_TRA_RAILP_LIQ,2033,0.0011
RE1,PHL_TRA_RAILP_LIQ,2034,0.001
RE1,PHL_TRA_RAILP_LIQ,2035,0.001
RE1,PHL_TRA_RAILP_LIQ,2036,0.0018
RE1,PHL_TRA_RAILP_LIQ,2037,0.0008
RE1,PHL_TRA_RAILP_LIQ,2038,0.0008
RE1,PHL_TRA_RAILP_LIQ,2039,0.0008
RE1,PHL_TRA_RAILP_LIQ,2040,0.0024
RE1,PHL_TRA_RAILP_LIQ,2041,0.002
RE1,PHL_TRA_RAILP_LIQ,2042,0.002
RE1,PHL_TRA_RAILP_LIQ,2043,0.001
RE1,PHL_TRA_RAILP_LIQ,2044,0.003
RE1,PHL_TRA_RAILP_LIQ,2045,0.0011
RE1,PHL_TRA_RAILP_LIQ,2046,0.003
RE1,PHL_TRA_RAILP_LIQ,2047,0.002
RE1,PHL_TRA_RAILP_LIQ,2048,0.003
RE1,PHL_TRA_RAILP_LIQ,2049,0.0021
RE1,PHL_TRA_RAILP_LIQ,2050,0.0033
RE1,PHL_TRA_RAILP_LIQ,2051,0.0027
RE1,PHL_TRA_RAILP_LIQ,2052,0.002
RE1,PHL_TRA_RAILP_LIQ,2053,0.0041
RE1,PHL_TRA_RAILP_ELE,2020,0.0019
RE1,PHL_TRA_RAILP_ELE,2021,0
RE1,PHL_TRA_RAILP_ELE,2022,0
RE1,PHL_TRA_RAILP_ELE,2023,0
RE1,PHL_TRA_RAILP_ELE,2024,0
RE1,PHL_TRA_RAILP_ELE,2025,0
RE1,PHL_TRA_RAILP_ELE,2026,0
RE1,PHL_TRA_RAILP_ELE,2027,0
RE1,PHL_TRA_RAILP_ELE,2028,0
RE1,PHL_TRA_RAILP_ELE,2029,0
RE1,PHL_TRA_RAILP_ELE,2030,0
RE1,PHL_TRA_RAILP_ELE,2031,0
RE1,PHL_TRA_RAILP_ELE,2032,0
RE1,PHL_TRA_RAILP_ELE,2033,0
RE1,PHL_TRA_RAILP_ELE,2034,0
RE1,PHL_TRA_RAILP_ELE,2035,0
RE1,PHL_TRA_RAILP_ELE,2036,0
RE1,PHL_TRA_RAILP_ELE,2037,0
RE1,PHL_TRA_RAILP_ELE,2038,0
RE1,PHL_TRA_RAILP_ELE,2039,0
RE1,PHL_TRA_RAILP_ELE,2040,0
RE1,PHL_TRA_RAILP_ELE,2041,0
RE1,PHL_TRA_RAILP_ELE,2042,0
RE1,PHL_TRA_RAILP_ELE,2043,0
RE1,PHL_TRA_RAILP_ELE,2044,0
RE1,PHL_TRA_RAILP_ELE,2045,0
RE1,PHL_TRA_RAILP_ELE,2046,0
RE1,PHL_TRA_RAILP_ELE,2047,0
RE1,PHL_TRA_RAILP_ELE,2048,0
RE1,PHL_TRA_RAILP_ELE,2049,0
RE1,PHL_TRA_RAILP_ELE,2050,0
RE1,PHL_TRA_RAILP_ELE,2051,0
RE1,PHL_TRA_RAILP_ELE,2052,0
RE1,PHL_TRA_RAILP_ELE,2053,0
RE1,PHL_TRA_AVI_LIQ,2020,0
RE1,PHL_TRA_AVI_LIQ,2021,0.0154
RE1,PHL_TRA_AVI_LIQ,2022,0.0158
RE1,PHL_TRA_AVI_LIQ,2023,0.0158
RE1,PHL_TRA_AVI_LIQ,2024,0.015
RE1,PHL_TRA_AVI_LIQ,2025,0.0158
RE1,PHL_TRA_AVI_LIQ,2026,0.0182
RE1,PHL_TRA_AVI_LIQ,2027,0.018
RE1,PHL_TRA_AVI_LIQ,2028,0.0172
RE1,PHL_TRA_AVI_LIQ,2029,0.0182
RE1,PHL_TRA_AVI_LIQ,2030,0.018
RE1,PHL_TRA_AVI_LIQ,2031,0.0212
RE1,PHL_TRA_AVI_LIQ,2032,0.0204
RE1,PHL_TRA_AVI_LIQ,2033,0.0212
RE1,PHL_TRA_AVI_LIQ,2034,0.0212
RE1,PHL_TRA_AVI_LIQ,2035,0.0212
RE1,PHL_TRA_AVI_LIQ,2036,0.0254
RE1,PHL_TRA_AVI_LIQ,2037,0.0264
RE1,PHL_TRA_AVI_LIQ,2038,0.0264
RE1,PHL_TRA_AVI_LIQ,2039,0.0348
RE1,PHL_TRA_AVI_LIQ,2040,0
RE1,PHL_TRA_AVI_LIQ,2041,0.04
RE1,PHL_TRA_AVI_LIQ,2042,0.0402
RE1,PHL_TRA_AVI_LIQ,2043,0.0404
RE1,PHL_TRA_AVI_LIQ,2044,0.0396
RE1,PHL_TRA_AVI_LIQ,2045,0.0404
RE1,PHL_TRA_AVI_LIQ,2046,0.0518
RE1,PHL_TRA_AVI_LIQ,2047,0.0516
RE1,PHL_TRA_AVI_LIQ,2048,0.0508
RE1,PHL_TRA_AVI_LIQ,2049,0.1034
RE1,PHL_TRA_AVI_LIQ,2050,0
RE1,PHL_TRA_AVI_LIQ,2051,0.065
RE1,PHL_TRA_AVI_LIQ,2052,0.0642
RE1,PHL_TRA_AVI_LIQ,2053,0.065
RE1,PHL_TRA_TRUL_ELE,2020,0
RE1,PHL_TRA_TRUL_ELE,2021,0
RE1,PHL_TRA_TRUL_ELE,2022,0
RE1,PHL_TRA_TRUL_ELE,2023,0
RE1,PHL_TRA_TRUL_ELE,2024,0
RE1,PHL_TRA_TRUL_ELE,2025,0
RE1,PHL_TRA_TRUL_ELE,2026,0
RE1,PHL_TRA_TRUL_ELE,2027,0
RE1,PHL_TRA_TRUL_ELE,2028,0
RE1,PHL_TRA_TRUL_ELE,2029,0
RE1,PHL_TRA_TRUL_ELE,2030,0
RE1,PHL_TRA_TRUL_ELE,2031,0
RE1,PHL_TRA_TRUL_ELE,2032,0
RE1,PHL_TRA_TRUL_ELE,2033,0
RE1,PHL_TRA_TRUL_ELE,2034,0
RE1,PHL_TRA_TRUL_ELE,2035,0
RE1,PHL_TRA_TRUL_ELE,2036,0
RE1,PHL_TRA_TRUL_ELE,2037,0
RE1,PHL_TRA_TRUL_ELE,2038,0
RE1,PHL_TRA_TRUL_ELE,2039,0
RE1,PHL_TRA_TRUL_ELE,2040,0
RE1,PHL_TRA_TRUL_ELE,2041,0
RE1,PHL_TRA_TRUL_ELE,2042,0
RE1,PHL_TRA_TRUL_ELE,2043,0
RE1,PHL_TRA_TRUL_ELE,2044,0
RE1,PHL_TRA_TRUL_ELE,2045,0
RE1,PHL_TRA_TRUL_ELE,2046,0
RE1,PHL_TRA_TRUL_ELE,2047,0
RE1,PHL_TRA_TRUL_ELE,2048,0
RE1,PHL_TRA_TRUL_ELE,2049,0
RE1,PHL_TRA_TRUL_ELE,2050,0
RE1,PHL_TRA_TRUL_ELE,2051,0
RE1,PHL_TRA_TRUL_ELE,2052,0
RE1,PHL_TRA_TRUL_ELE,2053,0
RE1,PHL_TRA_TRUL_PHEV,2020,0
RE1,PHL_TRA_TRUL_PHEV,2021,0
RE1,PHL_TRA_TRUL_PHEV,2022,0
RE1,PHL_TRA_TRUL_PHEV,2023,0
RE1,PHL_TRA_TRUL_PHEV,2024,0
RE1,PHL_TRA_TRUL_PHEV,2025,0
RE1,PHL_TRA_TRUL_PHEV,2026,0
RE1,PHL_TRA_TRUL_PHEV,2027,0
RE1,PHL_TRA_TRUL_PHEV,2028,0
RE1,PHL_TRA_TRUL_PHEV,2029,0
RE1,PHL_TRA_TRUL_PHEV,2030,0
RE1,PHL_TRA_TRUL_PHEV,2031,0
RE1,PHL_TRA_TRUL_PHEV,2032,0
RE1,PHL_TRA_TRUL_PHEV,2033,0
RE1,PHL_TRA_TRUL_PHEV,2034,0
RE1,PHL_TRA_TRUL_PHEV,2035,0
RE1,PHL_TRA_TRUL_PHEV,2036,0
RE1,PHL_TRA_TRUL_PHEV,2037,0
RE1,PHL_TRA_TRUL_PHEV,2038,0
RE1,PHL_TRA_TRUL_PHEV,2039,0
RE1,PHL_TRA_TRUL_PHEV,2040,0
RE1,PHL_TRA_TRUL_PHEV,2041,0
RE1,PHL_TRA_TRUL_PHEV,2042,0
RE1,PHL_TRA_TRUL_PHEV,2043,0
RE1,PHL_TRA_TRUL_PHEV,2044,0
RE1,PHL_TRA_TRUL_PHEV,2045,0
RE1,PHL_TRA_TRUL_PHEV,2046,0
RE1,PHL_TRA_TRUL_PHEV,2047,0
RE1,PHL_TRA_TRUL_PHEV,2048,0
RE1,PHL_TRA_TRUL_PHEV,2049,0
RE1,PHL_TRA_TRUL_PHEV,2050,0
RE1,PHL_TRA_TRUL_PHEV,2051,0
RE1,PHL_TRA_TRUL_PHEV,2052,0
RE1,PHL_TRA_TRUL_PHEV,2053,0
RE1,PHL_TRA_TRUL_LIQ,2020,0
RE1,PHL_TRA_TRUL_LIQ,2021,107.7105
RE1,PHL_TRA_TRUL_LIQ,2022,108.7531
RE1,PHL_TRA_TRUL_LIQ,2023,107.7173
RE1,PHL_TRA_TRUL_LIQ,2024,108.7173
RE1,PHL_TRA_TRUL_LIQ,2025,107.7173
RE1,PHL_TRA_TRUL_LIQ,2026,119.4927
RE1,PHL_TRA_TRUL_LIQ,2027,119.4927
RE1,PHL_TRA_TRUL_LIQ,2028,118.5285
RE1,PHL_TRA_TRUL_LIQ,2029,119.4927
RE1,PHL_TRA_TRUL_LIQ,2030,118.4927
RE1,PHL_TRA_TRUL_LIQ,2031,130.8767
RE1,PHL_TRA_TRUL_LIQ,2032,129.9125
RE1,PHL_TRA_TRUL_LIQ,2033,130.9125
RE1,PHL_TRA_TRUL_LIQ,2034,68.9125
RE1,PHL_TRA_TRUL_LIQ,2035,68.8767
RE1,PHL_TRA_TRUL_LIQ,2036,191.8732
RE1,PHL_TRA_TRUL_LIQ,2037,192.88
RE1,PHL_TRA_TRUL_LIQ,2038,191.88
RE1,PHL_TRA_TRUL_LIQ,2039,192.8442
RE1,PHL_TRA_TRUL_LIQ,2040,191.88
RE1,PHL_TRA_TRUL_LIQ,2041,217.4737
RE1,PHL_TRA_TRUL_LIQ,2042,217.4379
RE1,PHL_TRA_TRUL_LIQ,2043,216.5095
RE1,PHL_TRA_TRUL_LIQ,2044,217.4737
RE1,PHL_TRA_TRUL_LIQ,2045,216.4737
RE1,PHL_TRA_TRUL_LIQ,2046,237.521
RE1,PHL_TRA_TRUL_LIQ,2047,236.5926
RE1,PHL_TRA_TRUL_LIQ,2048,237.5926
RE1,PHL_TRA_TRUL_LIQ,2049,175.5926
RE1,PHL_TRA_TRUL_LIQ,2050,175.521
RE1,PHL_TRA_TRUL_LIQ,2051,299.6631
RE1,PHL_TRA_TRUL_LIQ,2052,300.634
RE1,PHL_TRA_TRUL_LIQ,2053,299.634
RE1,PHL_TRA_TRUL_NG,2020,0
RE1,PHL_TRA_TRUL_NG,2021,0
RE1,PHL_TRA_TRUL_NG,2022,0
RE1,PHL_TRA_TRUL_NG,2023,0
RE1,PHL_TRA_TRUL_NG,2024,0
RE1,PHL_TRA_TRUL_NG,2025,0
RE1,PHL_TRA_TRUL_NG,2026,0
RE1,PHL_TRA_TRUL_NG,2027,0
RE1,PHL_TRA_TRUL_NG,2028,0
RE1,PHL_TRA_TRUL_NG,2029,0
RE1,PHL_TRA_TRUL_NG,2030,0
RE1,PHL_TRA_TRUL_NG,2031,0
RE1,PHL_TRA_TRUL_NG,2032,0
RE1,PHL_TRA_TRUL_NG,2033,0
RE1,PHL_TRA_TRUL_NG,2034,0
RE1,PHL_TRA_TRUL_NG,2035,0
RE1,PHL_TRA_TRUL_NG,2036,0
RE1,PHL_TRA_TRUL_NG,2037,0
RE1,PHL_TRA_TRUL_NG,2038,0
RE1,PHL_TRA_TRUL_NG,2039,0
RE1,PHL_TRA_TRUL_NG,2040,0
RE1,PHL_TRA_TRUL_NG,2041,0
RE1,PHL_TRA_TRUL_NG,2042,0
RE1,PHL_TRA_TRUL_NG,2043,0
RE1,PHL_TRA_TRUL_NG,2044,0
RE1,PHL_TRA_TRUL_NG,2045,0
RE1,PHL_TRA_TRUL_NG,2046,0
RE1,PHL_TRA_TRUL_NG,2047,0
RE1,PHL_TRA_TRUL_NG,2048,0
RE1,PHL_TRA_TRUL_NG,2049,0
RE1,PHL_TRA_TRUL_NG,2050,0
RE1,PHL_TRA_TRUL_NG,2051,0
RE1,PHL_TRA_TRUL_NG,2052,0
RE1,PHL_TRA_TRUL_NG,2053,0
RE1,PHL_TRA_TRUL_H2,2020,0
RE1,PHL_TRA_TRUL_H2,2021,0
RE1,PHL_TRA_TRUL_H2,2022,0
RE1,PHL_TRA_TRUL_H2,2023,0
RE1,PHL_TRA_TRUL_H2,2024,0
RE1,PHL_TRA_TRUL_H2,2025,0
RE1,PHL_TRA_TRUL_H2,2026,0
RE1,PHL_TRA_TRUL_H2,2027,0
RE1,PHL_TRA_TRUL_H2,2028,0
RE1,PHL_TRA_TRUL_H2,2029,0
RE1,PHL_TRA_TRUL_H2,2030,0
RE1,PHL_TRA_TRUL_H2,2031,0
RE1,PHL_TRA_TRUL_H2,2032,0
RE1,PHL_TRA_TRUL_H2,2033,0
RE1,PHL_TRA_TRUL_H2,2034,0
RE1,PHL_TRA_TRUL_H2,2035,0
RE1,PHL_TRA_TRUL_H2,2036,0
RE1,PHL_TRA_TRUL_H2,2037,0
RE1,PHL_TRA_TRUL_H2,2038,0
RE1,PHL_TRA_TRUL_H2,2039,0
RE1,PHL_TRA_TRUL_H2,2040,0
RE1,PHL_TRA_TRUL_H2,2041,0
RE1,PHL_TRA_TRUL_H2,2042,0
RE1,PHL_TRA_TRUL_H2,2043,0
RE1,PHL_TRA_TRUL_H2,2044,0
RE1,PHL_TRA_TRUL_H2,2045,0
RE1,PHL_TRA_TRUL_H2,2046,0
RE1,PHL_TRA_TRUL_H2,2047,0
RE1,PHL_TRA_TRUL_H2,2048,0
RE1,PHL_TRA_TRUL_H2,2049,0
RE1,PHL_TRA_TRUL_H2,2050,0
RE1,PHL_TRA_TRUL_H2,2051,0
RE1,PHL_TRA_TRUL_H2,2052,0
RE1,PHL_TRA_TRUL_H2,2053,0
RE1,PHL_TRA_TRUH_H2,2020,0
RE1,PHL_TRA_TRUH_H2,2021,0
RE1,PHL_TRA_TRUH_H2,2022,0
RE1,PHL_TRA_TRUH_H2,2023,0
RE1,PHL_TRA_TRUH_H2,2024,0
RE1,PHL_TRA_TRUH_H2,2025,0
RE1,PHL_TRA_TRUH_H2,2026,0
RE1,PHL_TRA_TRUH_H2,2027,0
RE1,PHL_TRA_TRUH_H2,2028,0
RE1,PHL_TRA_TRUH_H2,2029,0
RE1,PHL_TRA_TRUH_H2,2030,0
RE1,PHL_TRA_TRUH_H2,2031,0
RE1,PHL_TRA_TRUH_H2,2032,0
RE1,PHL_TRA_TRUH_H2,2033,0
RE1,PHL_TRA_TRUH_H2,2034,0
RE1,PHL_TRA_TRUH_H2,2035,0
RE1,PHL_TRA_TRUH_H2,2036,0
RE1,PHL_TRA_TRUH_H2,2037,0
RE1,PHL_TRA_TRUH_H2,2038,0
RE1,PHL_TRA_TRUH_H2,2039,0
RE1,PHL_TRA_TRUH_H2,2040,0
RE1,PHL_TRA_TRUH_H2,2041,0
RE1,PHL_TRA_TRUH_H2,2042,0
RE1,PHL_TRA_TRUH_H2,2043,0
RE1,PHL_TRA_TRUH_H2,2044,0
RE1,PHL_TRA_TRUH_H2,2045,0
RE1,PHL_TRA_TRUH_H2,2046,0
RE1,PHL_TRA_TRUH_H2,2047,0
RE1,PHL_TRA_TRUH_H2,2048,0
RE1,PHL_TRA_TRUH_H2,2049,0
RE1,PHL_TRA_TRUH_H2,2050,0
RE1,PHL_TRA_TRUH_H2,2051,0
RE1,PHL_TRA_TRUH_H2,2052,0
RE1,PHL_TRA_TRUH_H2,2053,0
RE1,PHL_TRA_TRUH_PHEV,2020,0
RE1,PHL_TRA_TRUH_PHEV,2021,0
RE1,PHL_TRA_TRUH_PHEV,2022,0
RE1,PHL_TRA_TRUH_PHEV,2023,0
RE1,PHL_TRA_TRUH_PHEV,2024,0
RE1,PHL_TRA_TRUH_PHEV,2025,0
RE1,PHL_TRA_TRUH_PHEV,2026,0
RE1,PHL_TRA_TRUH_PHEV,2027,0
RE1,PHL_TRA_TRUH_PHEV,2028,0
RE1,PHL_TRA_TRUH_PHEV,2029,0
RE1,PHL_TRA_TRUH_PHEV,2030,0
RE1,PHL_TRA_TRUH_PHEV,2031,0
RE1,PHL_TRA_TRUH_PHEV,2032,0
RE1,PHL_TRA_TRUH_PHEV,2033,0
RE1,PHL_TRA_TRUH_PHEV,2034,0
RE1,PHL_TRA_TRUH_PHEV,2035,0
RE1,PHL_TRA_TRUH_PHEV,2036,0
RE1,PHL_TRA_TRUH_PHEV,2037,0
RE1,PHL_TRA_TRUH_PHEV,2038,0
RE1,PHL_TRA_TRUH_PHEV,2039,0
RE1,PHL_TRA_TRUH_PHEV,2040,0
RE1,PHL_TRA_TRUH_PHEV,2041,0
RE1,PHL_TRA_TRUH_PHEV,2042,0
RE1,PHL_TRA_TRUH_PHEV,2043,0
RE1,PHL_TRA_TRUH_PHEV,2044,0
RE1,PHL_TRA_TRUH_PHEV,2045,0
RE1,PHL_TRA_TRUH_PHEV,2046,0
RE1,PHL_TRA_TRUH_PHEV,2047,0
RE1,PHL_TRA_TRUH_PHEV,2048,0
RE1,PHL_TRA_TRUH_PHEV,2049,0
RE1,PHL_TRA_TRUH_PHEV,2050,0
RE1,PHL_TRA_TRUH_PHEV,2051,0
RE1,PHL_TRA_TRUH_PHEV,2052,0
RE1,PHL_TRA_TRUH_PHEV,2053,0
RE1,PHL_TRA_TRUH_NG,2020,0
RE1,PHL_TRA_TRUH_NG,2021,0
RE1,PHL_TRA_TRUH_NG,2022,0
RE1,PHL_TRA_TRUH_NG,2023,0
RE1,PHL_TRA_TRUH_NG,2024,0
RE1,PHL_TRA_TRUH_NG,2025,0
RE1,PHL_TRA_TRUH_NG,2026,0
RE1,PHL_TRA_TRUH_NG,2027,0
RE1,PHL_TRA_TRUH_NG,2028,0
RE1,PHL_TRA_TRUH_NG,2029,0
RE1,PHL_TRA_TRUH_NG,2030,0
RE1,PHL_TRA_TRUH_NG,2031,0
RE1,PHL_TRA_TRUH_NG,2032,0
RE1,PHL_TRA_TRUH_NG,2033,0
RE1,PHL_TRA_TRUH_NG,2034,0
RE1,PHL_TRA_TRUH_NG,2035,0
RE1,PHL_TRA_TRUH_NG,2036,0
RE1,PHL_TRA_TRUH_NG,2037,0
RE1,PHL_TRA_TRUH_NG,2038,0
RE1,PHL_TRA_TRUH_NG,2039,0
RE1,PHL_TRA_TRUH_NG,2040,0
RE1,PHL_TRA_TRUH_NG,2041,0
RE1,PHL_TRA_TRUH_NG,2042,0
RE1,PHL_TRA_TRUH_NG,2043,0
RE1,PHL_TRA_TRUH_NG,2044,0
RE1,PHL_TRA_TRUH_NG,2045,0
RE1,PHL_TRA_TRUH_NG,2046,0
RE1,PHL_TRA_TRUH_NG,2047,0
RE1,PHL_TRA_TRUH_NG,2048,0
RE1,PHL_TRA_TRUH_NG,2049,0
RE1,PHL_TRA_TRUH_NG,2050,0
RE1,PHL_TRA_TRUH_NG,2051,0
RE1,PHL_TRA_TRUH_NG,2052,0
RE1,PHL_TRA_TRUH_NG,2053,0
RE1,PHL_TRA_TRUH_LIQ,2020,4.8125
RE1,PHL_TRA_TRUH_LIQ,2021,12.5375
RE1,PHL_TRA_TRUH_LIQ,2022,12.5375
RE1,PHL_TRA_TRUH_LIQ,2023,12.5375
RE1,PHL_TRA_TRUH_LIQ,2024,12.5375
RE1,PHL_TRA_TRUH_LIQ,2025,12.5375
RE1,PHL_TRA_TRUH_LIQ,2026,13.825
RE1,PHL_TRA_TRUH_LIQ,2027,12.8125
RE1,PHL_TRA_TRUH_LIQ,2028,13.8125
RE1,PHL_TRA_TRUH_LIQ,2029,13.8125
RE1,PHL_TRA_TRUH_LIQ,2030,13.8125
RE1,PHL_TRA_TRUH_LIQ,2031,15.175
RE1,PHL_TRA_TRUH_LIQ,2032,15.1625
RE1,PHL_TRA_TRUH_LIQ,2033,15.1625
RE1,PHL_TRA_TRUH_LIQ,2034,8.1625
RE1,PHL_TRA_TRUH_LIQ,2035,12.9875
RE1,PHL_TRA_TRUH_LIQ,2036,22.5125
RE1,PHL_TRA_TRUH_LIQ,2037,22.5
RE1,PHL_TRA_TRUH_LIQ,2038,22.5125
RE1,PHL_TRA_TRUH_LIQ,2039,22.5125
RE1,PHL_TRA_TRUH_LIQ,2040,22.5125
RE1,PHL_TRA_TRUH_LIQ,2041,25.4375
RE1,PHL_TRA_TRUH_LIQ,2042,24.425
RE1,PHL_TRA_TRUH_LIQ,2043,25.425
RE1,PHL_TRA_TRUH_LIQ,2044,25.425
RE1,PHL_TRA_TRUH_LIQ,2045,25.425
RE1,PHL_TRA_TRUH_LIQ,2046,27.8125
RE1,PHL_TRA_TRUH_LIQ,2047,27.8
RE1,PHL_TRA_TRUH_LIQ,2048,27.8125
RE1,PHL_TRA_TRUH_LIQ,2049,20.8
RE1,PHL_TRA_TRUH_LIQ,2050,25.6375
RE1,PHL_TRA_TRUH_LIQ,2051,35.275
RE1,PHL_TRA_TRUH_LIQ,2052,35.275
RE1,PHL_TRA_TRUH_LIQ,2053,35.2875
RE1,PHL_TRA_TRUH_ELE,2020,0
RE1,PHL_TRA_TRUH_ELE,2021,0
RE1,PHL_TRA_TRUH_ELE,2022,0
RE1,PHL_TRA_TRUH_ELE,2023,0
RE1,PHL_TRA_TRUH_ELE,2024,0
RE1,PHL_TRA_TRUH_ELE,2025,0
RE1,PHL_TRA_TRUH_ELE,2026,0
RE1,PHL_TRA_TRUH_ELE,2027,0
RE1,PHL_TRA_TRUH_ELE,2028,0
RE1,PHL_TRA_TRUH_ELE,2029,0
RE1,PHL_TRA_TRUH_ELE,2030,0
RE1,PHL_TRA_TRUH_ELE,2031,0
RE1,PHL_TRA_TRUH_ELE,2032,0
RE1,PHL_TRA_TRUH_ELE,2033,0
RE1,PHL_TRA_TRUH_ELE,2034,0
RE1,PHL_TRA_TRUH_ELE,2035,0
RE1,PHL_TRA_TRUH_ELE,2036,0
RE1,PHL_TRA_TRUH_ELE,2037,0
RE1,PHL_TRA_TRUH_ELE,2038,0
RE1,PHL_TRA_TRUH_ELE,2039,0
RE1,PHL_TRA_TRUH_ELE,2040,0
RE1,PHL_TRA_TRUH_ELE,2041,0
RE1,PHL_TRA_TRUH_ELE,2042,0
RE1,PHL_TRA_TRUH_ELE,2043,0
RE1,PHL_TRA_TRUH_ELE,2044,0
RE1,PHL_TRA_TRUH_ELE,2045,0
RE1,PHL_TRA_TRUH_ELE,2046,0
RE1,PHL_TRA_TRUH_ELE,2047,0
RE1,PHL_TRA_TRUH_ELE,2048,0
RE1,PHL_TRA_TRUH_ELE,2049,0
RE1,PHL_TRA_TRUH_ELE,2050,0
RE1,PHL_TRA_TRUH_ELE,2051,0
RE1,PHL_TRA_TRUH_ELE,2052,0
RE1,PHL_TRA_TRUH_ELE,2053,0
RE1,PHL_TRA_VAN_PHEV,2020,0
RE1,PHL_TRA_VAN_PHEV,2021,0
RE1,PHL_TRA_VAN_PHEV,2022,0
RE1,PHL_TRA_VAN_PHEV,2023,0
RE1,PHL_TRA_VAN_PHEV,2024,0
RE1,PHL_TRA_VAN_PHEV,2025,0
RE1,PHL_TRA_VAN_PHEV,2026,0
RE1,PHL_TRA_VAN_PHEV,2027,0
RE1,PHL_TRA_VAN_PHEV,2028,0
RE1,PHL_TRA_VAN_PHEV,2029,0
RE1,PHL_TRA_VAN_PHEV,2030,0
RE1,PHL_TRA_VAN_PHEV,2031,0
RE1,PHL_TRA_VAN_PHEV,2032,0
RE1,PHL_TRA_VAN_PHEV,2033,0
RE1,PHL_TRA_VAN_PHEV,2034,0
RE1,PHL_TRA_VAN_PHEV,2035,0
RE1,PHL_TRA_VAN_PHEV,2036,0
RE1,PHL_TRA_VAN_PHEV,2037,0
RE1,PHL_TRA_VAN_PHEV,2038,0
RE1,PHL_TRA_VAN_PHEV,2039,0
RE1,PHL_TRA_VAN_PHEV,2040,0
RE1,PHL_TRA_VAN_PHEV,2041,0
RE1,PHL_TRA_VAN_PHEV,2042,0
RE1,PHL_TRA_VAN_PHEV,2043,0
RE1,PHL_TRA_VAN_PHEV,2044,0
RE1,PHL_TRA_VAN_PHEV,2045,0
RE1,PHL_TRA_VAN_PHEV,2046,0
RE1,PHL_TRA_VAN_PHEV,2047,0
RE1,PHL_TRA_VAN_PHEV,2048,0
RE1,PHL_TRA_VAN_PHEV,2049,0
RE1,PHL_TRA_VAN_PHEV,2050,0
RE1,PHL_TRA_VAN_PHEV,2051,0
RE1,PHL_TRA_VAN_PHEV,2052,0
RE1,PHL_TRA_VAN_PHEV,2053,0
RE1,PHL_TRA_VAN_H2,2020,0
RE1,PHL_TRA_VAN_H2,2021,0
RE1,PHL_TRA_VAN_H2,2022,0
RE1,PHL_TRA_VAN_H2,2023,0
RE1,PHL_TRA_VAN_H2,2024,0
RE1,PHL_TRA_VAN_H2,2025,0
