r,t,y,AnnualFixedOperatingCost
RE1,PHL_INDU_OTHLPH_H2,2026,0.0
RE1,PHL_INDU_OTHLPH_H2,2027,0.0
RE1,PHL_INDU_OTHLPH_H2,2028,0.0
RE1,PHL_INDU_OTHLPH_H2,2029,0.0
RE1,PHL_INDU_OTHLPH_H2,2030,0.0
RE1,PHL_INDU_OTHLPH_H2,2031,0.0
RE1,PHL_INDU_OTHLPH_H2,2032,0.0
RE1,PHL_INDU_OTHLPH_H2,2033,0.0
RE1,PHL_INDU_OTHLPH_H2,2034,0.0
RE1,PHL_INDU_OTHLPH_H2,2035,0.0
RE1,PHL_INDU_OTHLPH_H2,2036,0.0
RE1,PHL_INDU_OTHLPH_H2,2037,0.0
RE1,PHL_INDU_OTHLPH_H2,2038,0.0
RE1,PHL_INDU_OTHLPH_H2,2039,0.0
RE1,PHL_INDU_OTHLPH_H2,2040,0.0
RE1,PHL_INDU_OTHLPH_H2,2041,0.0
RE1,PHL_INDU_OTHLPH_H2,2042,0.0
RE1,PHL_INDU_OTHLPH_H2,2043,0.0
RE1,PHL_INDU_OTHLPH_H2,2044,0.0
RE1,PHL_INDU_OTHLPH_H2,2045,0.0
RE1,PHL_INDU_OTHLPH_H2,2046,0.0
RE1,PHL_INDU_OTHLPH_H2,2047,0.0
RE1,PHL_INDU_OTHLPH_H2,2048,0.0
RE1,PHL_INDU_OTHLPH_H2,2049,0.0
RE1,PHL_INDU_OTHLPH_H2,2050,0.0
RE1,PHL_INDU_OTHLPH_H2,2051,0.0
RE1,PHL_INDU_OTHLPH_H2,2052,0.0
RE1,PHL_INDU_OTHLPH_H2,2053,0.0
RE1,PHL_INDU_OTHLPH_ELE,2020,0.0
RE1,PHL_INDU_OTHLPH_ELE,2021,0.0
RE1,PHL_INDU_OTHLPH_ELE,2022,0.0
RE1,PHL_INDU_OTHLPH_ELE,2023,0.0
RE1,PHL_INDU_OTHLPH_ELE,2024,0.0
RE1,PHL_INDU_OTHLPH_ELE,2025,0.0
RE1,PHL_INDU_OTHLPH_ELE,2026,0.0
RE1,PHL_INDU_OTHLPH_ELE,2027,0.0
RE1,PHL_INDU_OTHLPH_ELE,2028,0.0
RE1,PHL_INDU_OTHLPH_ELE,2029,0.0
RE1,PHL_INDU_OTHLPH_ELE,2030,0.0
RE1,PHL_INDU_OTHLPH_ELE,2031,0.0
RE1,PHL_INDU_OTHLPH_ELE,2032,0.0
RE1,PHL_INDU_OTHLPH_ELE,2033,0.0
RE1,PHL_INDU_OTHLPH_ELE,2034,0.0
RE1,PHL_INDU_OTHLPH_ELE,2035,0.0
RE1,PHL_INDU_OTHLPH_ELE,2036,0.0
RE1,PHL_INDU_OTHLPH_ELE,2037,0.0
RE1,PHL_INDU_OTHLPH_ELE,2038,0.0
RE1,PHL_INDU_OTHLPH_ELE,2039,0.0
RE1,PHL_INDU_OTHLPH_ELE,2040,0.0
RE1,PHL_INDU_OTHLPH_ELE,2041,0.0
RE1,PHL_INDU_OTHLPH_ELE,2042,0.0
RE1,PHL_INDU_OTHLPH_ELE,2043,0.0
RE1,PHL_INDU_OTHLPH_ELE,2044,0.0
RE1,PHL_INDU_OTHLPH_ELE,2045,0.0
RE1,PHL_INDU_OTHLPH_ELE,2046,0.0
RE1,PHL_INDU_OTHLPH_ELE,2047,0.0
RE1,PHL_INDU_OTHLPH_ELE,2048,0.0
RE1,PHL_INDU_OTHLPH_ELE,2049,0.0
RE1,PHL_INDU_OTHLPH_ELE,2050,0.0
RE1,PHL_INDU_OTHLPH_ELE,2051,0.0
RE1,PHL_INDU_OTHLPH_ELE,2052,0.0
RE1,PHL_INDU_OTHLPH_ELE,2053,0.0
RE1,PHL_INDU_OTHLPH_COAL,2020,48.5007
RE1,PHL_INDU_OTHLPH_COAL,2021,110.0822
RE1,PHL_INDU_OTHLPH_COAL,2022,141.9018
RE1,PHL_INDU_OTHLPH_COAL,2023,141.3604
RE1,PHL_INDU_OTHLPH_COAL,2024,147.0637
RE1,PHL_INDU_OTHLPH_COAL,2025,146.5115
RE1,PHL_INDU_OTHLPH_COAL,2026,152.4198
RE1,PHL_INDU_OTHLPH_COAL,2027,155.2032
RE1,PHL_INDU_OTHLPH_COAL,2028,157.9735
RE1,PHL_INDU_OTHLPH_COAL,2029,160.7318
RE1,PHL_INDU_OTHLPH_COAL,2030,163.2323
RE1,PHL_INDU_OTHLPH_COAL,2031,166.3866
RE1,PHL_INDU_OTHLPH_COAL,2032,169.5184
RE1,PHL_INDU_OTHLPH_COAL,2033,172.6331
RE1,PHL_INDU_OTHLPH_COAL,2034,175.7353
RE1,PHL_INDU_OTHLPH_COAL,2035,178.8292
RE1,PHL_INDU_OTHLPH_COAL,2036,182.6014
RE1,PHL_INDU_OTHLPH_COAL,2037,186.3681
RE1,PHL_INDU_OTHLPH_COAL,2038,190.1323
RE1,PHL_INDU_OTHLPH_COAL,2039,193.8964
RE1,PHL_INDU_OTHLPH_COAL,2040,197.1338
RE1,PHL_INDU_OTHLPH_COAL,2041,201.4156
RE1,PHL_INDU_OTHLPH_COAL,2042,205.7318
RE1,PHL_INDU_OTHLPH_COAL,2043,210.0802
RE1,PHL_INDU_OTHLPH_COAL,2044,214.459
RE1,PHL_INDU_OTHLPH_COAL,2045,218.8663
RE1,PHL_INDU_OTHLPH_COAL,2046,223.98
RE1,PHL_INDU_OTHLPH_COAL,2047,229.1162
RE1,PHL_INDU_OTHLPH_COAL,2048,234.2737
RE1,PHL_INDU_OTHLPH_COAL,2049,239.4512
RE1,PHL_INDU_OTHLPH_COAL,2050,241.8911
RE1,PHL_INDU_OTHLPH_COAL,2051,247.8651
RE1,PHL_INDU_OTHLPH_COAL,2052,253.8392
RE1,PHL_INDU_OTHLPH_COAL,2053,259.8132
RE1,PHL_INDU_OTHLPH_BIOM,2020,21.7385
RE1,PHL_INDU_OTHLPH_BIOM,2021,21.6369
RE1,PHL_INDU_OTHLPH_BIOM,2022,21.5356
RE1,PHL_INDU_OTHLPH_BIOM,2023,21.4344
RE1,PHL_INDU_OTHLPH_BIOM,2024,21.3336
RE1,PHL_INDU_OTHLPH_BIOM,2025,21.2331
RE1,PHL_INDU_OTHLPH_BIOM,2026,21.1332
RE1,PHL_INDU_OTHLPH_BIOM,2027,21.0339
RE1,PHL_INDU_OTHLPH_BIOM,2028,20.9355
RE1,PHL_INDU_OTHLPH_BIOM,2029,20.8381
RE1,PHL_INDU_OTHLPH_BIOM,2030,20.7326
RE1,PHL_INDU_OTHLPH_BIOM,2031,20.6332
RE1,PHL_INDU_OTHLPH_BIOM,2032,20.5341
RE1,PHL_INDU_OTHLPH_BIOM,2033,20.4358
RE1,PHL_INDU_OTHLPH_BIOM,2034,20.3388
RE1,PHL_INDU_OTHLPH_BIOM,2035,20.2436
RE1,PHL_INDU_OTHLPH_BIOM,2036,20.1505
RE1,PHL_INDU_OTHLPH_BIOM,2037,20.0596
RE1,PHL_INDU_OTHLPH_BIOM,2038,19.9711
RE1,PHL_INDU_OTHLPH_BIOM,2039,19.8851
RE1,PHL_INDU_OTHLPH_BIOM,2040,19.7488
RE1,PHL_INDU_OTHLPH_BIOM,2041,19.6516
RE1,PHL_INDU_OTHLPH_BIOM,2042,19.5609
RE1,PHL_INDU_OTHLPH_BIOM,2043,19.4745
RE1,PHL_INDU_OTHLPH_BIOM,2044,19.4293
RE1,PHL_INDU_OTHLPH_BIOM,2045,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2046,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2047,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2048,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2049,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2050,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2051,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2052,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2053,0.0
RE1,PHL_INDU_OTHHPH_OIL,2020,18.9017
RE1,PHL_INDU_OTHHPH_OIL,2021,19.0371
RE1,PHL_INDU_OTHHPH_OIL,2022,19.154
RE1,PHL_INDU_OTHHPH_OIL,2023,19.2541
RE1,PHL_INDU_OTHHPH_OIL,2024,19.3393
RE1,PHL_INDU_OTHHPH_OIL,2025,19.4109
RE1,PHL_INDU_OTHHPH_OIL,2026,19.4705
RE1,PHL_INDU_OTHHPH_OIL,2027,19.5192
RE1,PHL_INDU_OTHHPH_OIL,2028,19.5581
RE1,PHL_INDU_OTHHPH_OIL,2029,19.5883
RE1,PHL_INDU_OTHHPH_OIL,2030,20.2198
RE1,PHL_INDU_OTHHPH_OIL,2031,20.1729
RE1,PHL_INDU_OTHHPH_OIL,2032,20.1259
RE1,PHL_INDU_OTHHPH_OIL,2033,20.0789
RE1,PHL_INDU_OTHHPH_OIL,2034,20.0319
RE1,PHL_INDU_OTHHPH_OIL,2035,19.9849
RE1,PHL_INDU_OTHHPH_OIL,2036,19.938
RE1,PHL_INDU_OTHHPH_OIL,2037,19.891
RE1,PHL_INDU_OTHHPH_OIL,2038,19.844
RE1,PHL_INDU_OTHHPH_OIL,2039,19.797
RE1,PHL_INDU_OTHHPH_OIL,2040,19.75
RE1,PHL_INDU_OTHHPH_OIL,2041,19.7031
RE1,PHL_INDU_OTHHPH_OIL,2042,19.6561
RE1,PHL_INDU_OTHHPH_OIL,2043,19.6091
RE1,PHL_INDU_OTHHPH_OIL,2044,19.6072
RE1,PHL_INDU_OTHHPH_OIL,2045,0.0
RE1,PHL_INDU_OTHHPH_OIL,2046,0.0
RE1,PHL_INDU_OTHHPH_OIL,2047,0.0
RE1,PHL_INDU_OTHHPH_OIL,2048,0.0
RE1,PHL_INDU_OTHHPH_OIL,2049,0.0
RE1,PHL_INDU_OTHHPH_OIL,2050,0.0
RE1,PHL_INDU_OTHHPH_OIL,2051,0.0
RE1,PHL_INDU_OTHHPH_OIL,2052,0.0
RE1,PHL_INDU_OTHHPH_OIL,2053,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_NG,2020,0.1769
RE1,PHL_INDU_OTHHPH_NG,2021,0.1785
RE1,PHL_INDU_OTHHPH_NG,2022,0.1799
RE1,PHL_INDU_OTHHPH_NG,2023,0.1811
RE1,PHL_INDU_OTHHPH_NG,2024,0.1823
RE1,PHL_INDU_OTHHPH_NG,2025,0.1833
RE1,PHL_INDU_OTHHPH_NG,2026,0.1842
RE1,PHL_INDU_OTHHPH_NG,2027,0.185
RE1,PHL_INDU_OTHHPH_NG,2028,0.1858
RE1,PHL_INDU_OTHHPH_NG,2029,0.1864
RE1,PHL_INDU_OTHHPH_NG,2030,0.1925
RE1,PHL_INDU_OTHHPH_NG,2031,0.1925
RE1,PHL_INDU_OTHHPH_NG,2032,0.1925
RE1,PHL_INDU_OTHHPH_NG,2033,0.1925
RE1,PHL_INDU_OTHHPH_NG,2034,0.1925
RE1,PHL_INDU_OTHHPH_NG,2035,0.1925
RE1,PHL_INDU_OTHHPH_NG,2036,0.1925
RE1,PHL_INDU_OTHHPH_NG,2037,0.1925
RE1,PHL_INDU_OTHHPH_NG,2038,0.1925
RE1,PHL_INDU_OTHHPH_NG,2039,0.1925
RE1,PHL_INDU_OTHHPH_NG,2040,0.1925
RE1,PHL_INDU_OTHHPH_NG,2041,0.1925
RE1,PHL_INDU_OTHHPH_NG,2042,0.1925
RE1,PHL_INDU_OTHHPH_NG,2043,0.1925
RE1,PHL_INDU_OTHHPH_NG,2044,0.1925
RE1,PHL_INDU_OTHHPH_NG,2045,0.0
RE1,PHL_INDU_OTHHPH_NG,2046,0.0
RE1,PHL_INDU_OTHHPH_NG,2047,0.0
RE1,PHL_INDU_OTHHPH_NG,2048,0.0
RE1,PHL_INDU_OTHHPH_NG,2049,0.0
RE1,PHL_INDU_OTHHPH_NG,2050,0.0
RE1,PHL_INDU_OTHHPH_NG,2051,0.0
RE1,PHL_INDU_OTHHPH_NG,2052,0.0
RE1,PHL_INDU_OTHHPH_NG,2053,0.0
RE1,PHL_INDU_OTHHPH_H2,2020,0.0
RE1,PHL_INDU_OTHHPH_H2,2021,0.0
RE1,PHL_INDU_OTHHPH_H2,2022,0.0
RE1,PHL_INDU_OTHHPH_H2,2023,0.0
RE1,PHL_INDU_OTHHPH_H2,2024,0.0
RE1,PHL_INDU_OTHHPH_H2,2025,0.0
RE1,PHL_INDU_OTHHPH_H2,2026,0.0
RE1,PHL_INDU_OTHHPH_H2,2027,0.0
RE1,PHL_INDU_OTHHPH_H2,2028,0.0
RE1,PHL_INDU_OTHHPH_H2,2029,0.0
RE1,PHL_INDU_OTHHPH_H2,2030,0.0
RE1,PHL_INDU_OTHHPH_H2,2031,0.0
RE1,PHL_INDU_OTHHPH_H2,2032,0.0
RE1,PHL_INDU_OTHHPH_H2,2033,0.0
RE1,PHL_INDU_OTHHPH_H2,2034,0.0
RE1,PHL_INDU_OTHHPH_H2,2035,0.0
RE1,PHL_INDU_OTHHPH_H2,2036,0.0
RE1,PHL_INDU_OTHHPH_H2,2037,0.0
RE1,PHL_INDU_OTHHPH_H2,2038,0.0
RE1,PHL_INDU_OTHHPH_H2,2039,0.0
RE1,PHL_INDU_OTHHPH_H2,2040,0.0
RE1,PHL_INDU_OTHHPH_H2,2041,0.0
RE1,PHL_INDU_OTHHPH_H2,2042,0.0
RE1,PHL_INDU_OTHHPH_H2,2043,0.0
RE1,PHL_INDU_OTHHPH_H2,2044,0.0
RE1,PHL_INDU_OTHHPH_H2,2045,0.0
RE1,PHL_INDU_OTHHPH_H2,2046,0.0
RE1,PHL_INDU_OTHHPH_H2,2047,0.0
RE1,PHL_INDU_OTHHPH_H2,2048,0.0
RE1,PHL_INDU_OTHHPH_H2,2049,0.0
RE1,PHL_INDU_OTHHPH_H2,2050,0.0
RE1,PHL_INDU_OTHHPH_H2,2051,0.0
RE1,PHL_INDU_OTHHPH_H2,2052,0.0
RE1,PHL_INDU_OTHHPH_H2,2053,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_COAL,2020,48.5007
RE1,PHL_INDU_OTHHPH_COAL,2021,139.297
RE1,PHL_INDU_OTHHPH_COAL,2022,141.9018
RE1,PHL_INDU_OTHHPH_COAL,2023,141.3604
RE1,PHL_INDU_OTHHPH_COAL,2024,147.0637
RE1,PHL_INDU_OTHHPH_COAL,2025,146.5115
RE1,PHL_INDU_OTHHPH_COAL,2026,152.4198
RE1,PHL_INDU_OTHHPH_COAL,2027,155.2032
RE1,PHL_INDU_OTHHPH_COAL,2028,157.9735
RE1,PHL_INDU_OTHHPH_COAL,2029,160.7318
RE1,PHL_INDU_OTHHPH_COAL,2030,163.2323
RE1,PHL_INDU_OTHHPH_COAL,2031,166.3866
RE1,PHL_INDU_OTHHPH_COAL,2032,169.5184
RE1,PHL_INDU_OTHHPH_COAL,2033,172.6331
RE1,PHL_INDU_OTHHPH_COAL,2034,175.7353
RE1,PHL_INDU_OTHHPH_COAL,2035,178.8292
RE1,PHL_INDU_OTHHPH_COAL,2036,182.6014
RE1,PHL_INDU_OTHHPH_COAL,2037,186.3681
RE1,PHL_INDU_OTHHPH_COAL,2038,190.1323
RE1,PHL_INDU_OTHHPH_COAL,2039,193.8964
RE1,PHL_INDU_OTHHPH_COAL,2040,197.1338
RE1,PHL_INDU_OTHHPH_COAL,2041,201.4156
RE1,PHL_INDU_OTHHPH_COAL,2042,205.7318
RE1,PHL_INDU_OTHHPH_COAL,2043,210.0802
RE1,PHL_INDU_OTHHPH_COAL,2044,214.459
RE1,PHL_INDU_OTHHPH_COAL,2045,218.8663
RE1,PHL_INDU_OTHHPH_COAL,2046,223.98
RE1,PHL_INDU_OTHHPH_COAL,2047,229.1162
RE1,PHL_INDU_OTHHPH_COAL,2048,234.2737
RE1,PHL_INDU_OTHHPH_COAL,2049,239.4512
RE1,PHL_INDU_OTHHPH_COAL,2050,241.8911
RE1,PHL_INDU_OTHHPH_COAL,2051,247.8651
RE1,PHL_INDU_OTHHPH_COAL,2052,253.8392
RE1,PHL_INDU_OTHHPH_COAL,2053,259.8132
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2020,21.7385
RE1,PHL_INDU_OTHHPH_BIOM,2021,21.6369
RE1,PHL_INDU_OTHHPH_BIOM,2022,21.5356
RE1,PHL_INDU_OTHHPH_BIOM,2023,21.4344
RE1,PHL_INDU_OTHHPH_BIOM,2024,21.3336
RE1,PHL_INDU_OTHHPH_BIOM,2025,21.2331
RE1,PHL_INDU_OTHHPH_BIOM,2026,21.1332
RE1,PHL_INDU_OTHHPH_BIOM,2027,21.0339
RE1,PHL_INDU_OTHHPH_BIOM,2028,20.9355
RE1,PHL_INDU_OTHHPH_BIOM,2029,20.8381
RE1,PHL_INDU_OTHHPH_BIOM,2030,20.7326
RE1,PHL_INDU_OTHHPH_BIOM,2031,20.6332
RE1,PHL_INDU_OTHHPH_BIOM,2032,20.5341
RE1,PHL_INDU_OTHHPH_BIOM,2033,20.4358
RE1,PHL_INDU_OTHHPH_BIOM,2034,20.3388
RE1,PHL_INDU_OTHHPH_BIOM,2035,20.2436
RE1,PHL_INDU_OTHHPH_BIOM,2036,20.1505
RE1,PHL_INDU_OTHHPH_BIOM,2037,20.0596
RE1,PHL_INDU_OTHHPH_BIOM,2038,19.9711
RE1,PHL_INDU_OTHHPH_BIOM,2039,19.8851
RE1,PHL_INDU_OTHHPH_BIOM,2040,19.7488
RE1,PHL_INDU_OTHHPH_BIOM,2041,19.6516
RE1,PHL_INDU_OTHHPH_BIOM,2042,19.5609
RE1,PHL_INDU_OTHHPH_BIOM,2043,19.4745
RE1,PHL_INDU_OTHHPH_BIOM,2044,19.4293
RE1,PHL_INDU_OTHHPH_BIOM,2045,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2046,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2047,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2048,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2049,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2050,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2051,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2052,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2053,0.0
RE1,PHL_POW_TD_INDU,2020,0.0
RE1,PHL_POW_TD_INDU,2021,0.0
RE1,PHL_POW_TD_INDU,2022,0.0
RE1,PHL_POW_TD_INDU,2023,0.0
RE1,PHL_POW_TD_INDU,2024,0.0
RE1,PHL_POW_TD_INDU,2025,0.0
RE1,PHL_POW_TD_INDU,2026,0.0
RE1,PHL_POW_TD_INDU,2027,0.0
RE1,PHL_POW_TD_INDU,2028,0.0
RE1,PHL_POW_TD_INDU,2029,0.0
RE1,PHL_POW_TD_INDU,2030,0.0
RE1,PHL_POW_TD_INDU,2031,0.0
RE1,PHL_POW_TD_INDU,2032,0.0
RE1,PHL_POW_TD_INDU,2033,0.0
RE1,PHL_POW_TD_INDU,2034,0.0
RE1,PHL_POW_TD_INDU,2035,0.0
RE1,PHL_POW_TD_INDU,2036,0.0
RE1,PHL_POW_TD_INDU,2037,0.0
RE1,PHL_POW_TD_INDU,2038,0.0
RE1,PHL_POW_TD_INDU,2039,0.0
RE1,PHL_POW_TD_INDU,2040,0.0
RE1,PHL_POW_TD_INDU,2041,0.0
RE1,PHL_POW_TD_INDU,2042,0.0
RE1,PHL_POW_TD_INDU,2043,0.0
RE1,PHL_POW_TD_INDU,2044,0.0
RE1,PHL_POW_TD_INDU,2045,0.0
RE1,PHL_POW_TD_INDU,2046,0.0
RE1,PHL_POW_TD_INDU,2047,0.0
RE1,PHL_POW_TD_INDU,2048,0.0
RE1,PHL_POW_TD_INDU,2049,0.0
RE1,PHL_POW_TD_INDU,2050,0.0
RE1,PHL_POW_TD_INDU,2051,0.0
RE1,PHL_POW_TD_INDU,2052,0.0
RE1,PHL_POW_TD_INDU,2053,0.0
RE1,PHL_TRA_SHIP_AMMO,2020,0.0
RE1,PHL_TRA_SHIP_AMMO,2021,0.0
RE1,PHL_TRA_SHIP_AMMO,2022,0.0
RE1,PHL_TRA_SHIP_AMMO,2023,0.0
RE1,PHL_TRA_SHIP_AMMO,2024,0.0
RE1,PHL_TRA_SHIP_AMMO,2025,0.0
RE1,PHL_TRA_SHIP_AMMO,2026,0.0
RE1,PHL_TRA_SHIP_AMMO,2027,0.0
RE1,PHL_TRA_SHIP_AMMO,2028,0.0
RE1,PHL_TRA_SHIP_AMMO,2029,0.0
RE1,PHL_TRA_SHIP_AMMO,2030,0.0
RE1,PHL_TRA_SHIP_AMMO,2031,0.0
RE1,PHL_TRA_SHIP_AMMO,2032,0.0
RE1,PHL_TRA_SHIP_AMMO,2033,0.0
RE1,PHL_TRA_SHIP_AMMO,2034,0.0
RE1,PHL_TRA_SHIP_AMMO,2035,0.0
RE1,PHL_TRA_SHIP_AMMO,2036,0.0
RE1,PHL_TRA_SHIP_AMMO,2037,0.0
